DictionaryName,LocationName,ItemName,LocationArea,ItemSubType,SpoilerLocation,SpoilerItem,EntrancePair
Oceanside Spider House Main Room Pot 2,Oceanside Spider House Main Room Pot 2,Small Magic Jar,Great Bay Coast,Item,Oceanside Spider House Main Room Pot 2,Small Magic Jar,
Oceanside Spider House Storage Room Pot,Oceanside Spider House Storage Room Pot,Small Magic Jar,Great Bay Coast,Item,Oceanside Spider House Storage Room Pot,Small Magic Jar,
Twin Islands Day 3 Snowball,Twin Islands Day 3 Snowball,Small Magic Jar,Twin Islands,Item,Twin Islands Day 3 Snowball,Small Magic Jar,
Twin Islands Day 3 Snowball 2,Twin Islands Day 3 Snowball 2,Small Magic Jar,Twin Islands,Item,Twin Islands Day 3 Snowball 2,Small Magic Jar,
Twin Islands Day 3 Snowball 3,Twin Islands Day 3 Snowball 3,Small Magic Jar,Twin Islands,Item,Twin Islands Day 3 Snowball 3,Small Magic Jar,
Twin Islands Day 3 Snowball 4,Twin Islands Day 3 Snowball 4,Small Magic Jar,Twin Islands,Item,Twin Islands Day 3 Snowball 4,Small Magic Jar,
Twin Islands Day 3 Snowball 5,Twin Islands Day 3 Snowball 5,Small Magic Jar,Twin Islands,Item,Twin Islands Day 3 Snowball 5,Small Magic Jar,
Twin Islands Day 2 Snowball,Twin Islands Day 2 Snowball,Small Magic Jar,Twin Islands,Item,Twin Islands Day 2 Snowball,Small Magic Jar,
Twin Islands Day 2 Snowball 2,Twin Islands Day 2 Snowball 2,Small Magic Jar,Twin Islands,Item,Twin Islands Day 2 Snowball 2,Small Magic Jar,
Twin Islands Day 2 Snowball 3,Twin Islands Day 2 Snowball 3,Small Magic Jar,Twin Islands,Item,Twin Islands Day 2 Snowball 3,Small Magic Jar,
Twin Islands Day 2 Snowball 4,Twin Islands Day 2 Snowball 4,Small Magic Jar,Twin Islands,Item,Twin Islands Day 2 Snowball 4,Small Magic Jar,
Twin Islands Day 1 Snowball,Twin Islands Day 1 Snowball,Small Magic Jar,Twin Islands,Item,Twin Islands Day 1 Snowball,Small Magic Jar,
Twin Islands Day 1 Snowball 2,Twin Islands Day 1 Snowball 2,Small Magic Jar,Twin Islands,Item,Twin Islands Day 1 Snowball 2,Small Magic Jar,
Twin Islands Day 1 Snowball 3,Twin Islands Day 1 Snowball 3,Small Magic Jar,Twin Islands,Item,Twin Islands Day 1 Snowball 3,Small Magic Jar,
Twin Islands Day 1 Snowball 4,Twin Islands Day 1 Snowball 4,Small Magic Jar,Twin Islands,Item,Twin Islands Day 1 Snowball 4,Small Magic Jar,
Twin Islands Day 1 Snowball 5,Twin Islands Day 1 Snowball 5,Small Magic Jar,Twin Islands,Item,Twin Islands Day 1 Snowball 5,Small Magic Jar,
Twin Islands Small Snowball,Twin Islands Small Snowball,Small Magic Jar,Twin Islands,Item,Twin Islands Small Snowball,Small Magic Jar,
Twin Islands Small Snowball 2,Twin Islands Small Snowball 2,Small Magic Jar,Twin Islands,Item,Twin Islands Small Snowball 2,Small Magic Jar,
Twin Islands Ramp Snowball,Twin Islands Ramp Snowball,Small Magic Jar,Twin Islands,Item,Twin Islands Ramp Snowball,Small Magic Jar,
Path to Mountain Village Small Snowball,Path to Mountain Village Small Snowball,Small Magic Jar,Mountain Village,Item,Path to Mountain Village Small Snowball,Small Magic Jar,
Path to Snowhead Large Snowball,Path to Snowhead Large Snowball,Small Magic Jar,Path to Snowhead,Item,Path to Snowhead Large Snowball,Small Magic Jar,
Path to Snowhead Large Snowball 2,Path to Snowhead Large Snowball 2,Small Magic Jar,Path to Snowhead,Item,Path to Snowhead Large Snowball 2,Small Magic Jar,
Path to Snowhead Large Snowball 3,Path to Snowhead Large Snowball 3,Small Magic Jar,Path to Snowhead,Item,Path to Snowhead Large Snowball 3,Small Magic Jar,
Path to Snowhead Large Snowball 4,Path to Snowhead Large Snowball 4,Small Magic Jar,Path to Snowhead,Item,Path to Snowhead Large Snowball 4,Small Magic Jar,
Pinnacle Rock Pot,Pinnacle Rock Pot,Small Magic Jar,Pinnacle Rock,Item,Pinnacle Rock Pot,Small Magic Jar,
Pinnacle Rock Pot 2,Pinnacle Rock Pot 2,Small Magic Jar,Pinnacle Rock,Item,Pinnacle Rock Pot 2,Small Magic Jar,
Pinnacle Rock Pot 3,Pinnacle Rock Pot 3,Small Magic Jar,Pinnacle Rock,Item,Pinnacle Rock Pot 3,Small Magic Jar,
Pinnacle Rock Pot 4,Pinnacle Rock Pot 4,Small Magic Jar,Pinnacle Rock,Item,Pinnacle Rock Pot 4,Small Magic Jar,
Secret Shrine Underwater Pot 3,Secret Shrine Underwater Pot 3,Small Magic Jar,Secret Shrine,Item,Secret Shrine Underwater Pot 3,Small Magic Jar,
Secret Shrine Underwater Pot 4,Secret Shrine Underwater Pot 4,Small Magic Jar,Secret Shrine,Item,Secret Shrine Underwater Pot 4,Small Magic Jar,
Snowhead Large Snowball,Snowhead Large Snowball,Small Magic Jar,Snowhead,Item,Snowhead Large Snowball,Small Magic Jar,
Snowhead Large Snowball 2,Snowhead Large Snowball 2,Small Magic Jar,Snowhead,Item,Snowhead Large Snowball 2,Small Magic Jar,
Snowhead Large Snowball 3,Snowhead Large Snowball 3,Small Magic Jar,Snowhead,Item,Snowhead Large Snowball 3,Small Magic Jar,
Snowhead Large Snowball 4,Snowhead Large Snowball 4,Small Magic Jar,Snowhead,Item,Snowhead Large Snowball 4,Small Magic Jar,
Snowhead Large Snowball 5,Snowhead Large Snowball 5,Small Magic Jar,Snowhead,Item,Snowhead Large Snowball 5,Small Magic Jar,
Snowhead Large Snowball 6,Snowhead Large Snowball 6,Small Magic Jar,Snowhead,Item,Snowhead Large Snowball 6,Small Magic Jar,
Stone Tower Lower Scarecrow Pot,Stone Tower Lower Scarecrow Pot,Small Magic Jar,Stone Tower,Item,Stone Tower Lower Scarecrow Pot,Small Magic Jar,
Stone Tower Lower Scarecrow Pot 2,Stone Tower Lower Scarecrow Pot 2,Small Magic Jar,Stone Tower,Item,Stone Tower Lower Scarecrow Pot 2,Small Magic Jar,
Stone Tower Upper Scarecrow Pot 3,Stone Tower Upper Scarecrow Pot 3,Small Magic Jar,Stone Tower,Item,Stone Tower Upper Scarecrow Pot 3,Small Magic Jar,
Stone Tower Upper Scarecrow Pot 4,Stone Tower Upper Scarecrow Pot 4,Small Magic Jar,Stone Tower,Item,Stone Tower Upper Scarecrow Pot 4,Small Magic Jar,
Stone Tower Lower Scarecrow Pot 3,Stone Tower Lower Scarecrow Pot 3,Small Magic Jar,Stone Tower,Item,Stone Tower Lower Scarecrow Pot 3,Small Magic Jar,
Zora Cape Waterfall Pot,Zora Cape Waterfall Pot,Small Magic Jar,Zora Cape,Item,Zora Cape Waterfall Pot,Small Magic Jar,
Ranch Fence Item,Ranch Fence Item,Blue Rupee,Romani Ranch,Item,Ranch Fence Item,Blue Rupee,
Ranch Fence Item 2,Ranch Fence Item 2,Blue Rupee,Romani Ranch,Item,Ranch Fence Item 2,Blue Rupee,
Ranch Fence Item 3,Ranch Fence Item 3,Green Rupee,Romani Ranch,Item,Ranch Fence Item 3,Green Rupee,
Ranch Fence Item 4,Ranch Fence Item 4,Green Rupee,Romani Ranch,Item,Ranch Fence Item 4,Green Rupee,
Ranch Fence Item 5,Ranch Fence Item 5,Green Rupee,Romani Ranch,Item,Ranch Fence Item 5,Green Rupee,
Ranch Fence Item 6,Ranch Fence Item 6,Green Rupee,Romani Ranch,Item,Ranch Fence Item 6,Green Rupee,
Termina Field Above Cow Grotto Invisible Item,Termina Field Above Cow Grotto Invisible Item,Blue Rupee,Termina Field,Item,Termina Field Above Cow Grotto Invisible Item,Blue Rupee,
Termina Field Invisible Item 2,Termina Field Invisible Item 2,Green Rupee,Termina Field,Item,Termina Field Invisible Item 2,Green Rupee,
Termina Field Invisible Item 3,Termina Field Invisible Item 3,Green Rupee,Termina Field,Item,Termina Field Invisible Item 3,Green Rupee,
Termina Field Invisible Item 4,Termina Field Invisible Item 4,Green Rupee,Termina Field,Item,Termina Field Invisible Item 4,Green Rupee,
Termina Field Invisible Item 5,Termina Field Invisible Item 5,Green Rupee,Termina Field,Item,Termina Field Invisible Item 5,Green Rupee,
Termina Field Invisible Item 6,Termina Field Invisible Item 6,Green Rupee,Termina Field,Item,Termina Field Invisible Item 6,Green Rupee,
Termina Field Invisible Item 7,Termina Field Invisible Item 7,Blue Rupee,Termina Field,Item,Termina Field Invisible Item 7,Blue Rupee,
Termina Field Invisible Item 8,Termina Field Invisible Item 8,Blue Rupee,Termina Field,Item,Termina Field Invisible Item 8,Blue Rupee,
Termina Field Northern Ramp Invisible Item,Termina Field Northern Ramp Invisible Item,Blue Rupee,Termina Field,Item,Termina Field Northern Ramp Invisible Item,Blue Rupee,
Termina Field Invisible Item 10,Termina Field Invisible Item 10,Blue Rupee,Termina Field,Item,Termina Field Invisible Item 10,Blue Rupee,
Termina Field Invisible Item 11,Termina Field Invisible Item 11,Blue Rupee,Termina Field,Item,Termina Field Invisible Item 11,Blue Rupee,
Swamp Spider House Invisible Item,Swamp Spider House Invisible Item,Green Rupee,Southern Swamp,Item,Swamp Spider House Invisible Item,Green Rupee,
Swamp Spider House Invisible Item 2,Swamp Spider House Invisible Item 2,Green Rupee,Southern Swamp,Item,Swamp Spider House Invisible Item 2,Green Rupee,
Swamp Spider House Invisible Item 3,Swamp Spider House Invisible Item 3,Green Rupee,Southern Swamp,Item,Swamp Spider House Invisible Item 3,Green Rupee,
Swamp Spider House Invisible Item 4,Swamp Spider House Invisible Item 4,Blue Rupee,Southern Swamp,Item,Swamp Spider House Invisible Item 4,Blue Rupee,
Swamp Spider House Invisible Item 5,Swamp Spider House Invisible Item 5,Red Rupee,Southern Swamp,Item,Swamp Spider House Invisible Item 5,Red Rupee,
Termina Field Tree Item,Termina Field Tree Item,Red Rupee,Termina Field,Item,Termina Field Tree Item,Red Rupee,
Termina Field Pillar Spawned Item,Termina Field Pillar Spawned Item,Red Rupee,Termina Field,Item,Termina Field Pillar Spawned Item,Red Rupee,
Termina Field Telescope Guay,Termina Field Telescope Guay,Red Rupee,Termina Field,Item,Termina Field Telescope Guay,Red Rupee,
Swordsman School Gong,Swordsman School Gong,Blue Rupee,West Clock Town,Item,Swordsman School Gong,Blue Rupee,
Bean Grotto Soft Soil,Bean Grotto Soft Soil,Blue Rupee,Deku Palace,Item,Bean Grotto Soft Soil,Blue Rupee,
Deku Palace Soft Soil,Deku Palace Soft Soil,Blue Rupee,Deku Palace,Item,Deku Palace Soft Soil,Blue Rupee,
Doggy Racetrack Soft Soil,Doggy Racetrack Soft Soil,Red Rupee,Romani Ranch,Item,Doggy Racetrack Soft Soil,Red Rupee,
Great Bay Coast Soft Soil,Great Bay Coast Soft Soil,Red Rupee,Great Bay Coast,Item,Great Bay Coast Soft Soil,Red Rupee,
Ranch Day 1 Soil,Ranch Day 1 Soil,Blue Rupee,Romani Ranch,Item,Ranch Day 1 Soil,Blue Rupee,
Ranch Day 2 or 3 Soil,Ranch Day 2 or 3 Soil,30 Arrows,Romani Ranch,Item,Ranch Day 2 or 3 Soil,30 Arrows,
Secret Shrine Soft Soil,Secret Shrine Soft Soil,Blue Rupee,Secret Shrine,Item,Secret Shrine Soft Soil,Blue Rupee,
Stone Tower Soft Soil Lower,Stone Tower Soft Soil Lower,30 Arrows,Stone Tower,Item,Stone Tower Soft Soil Lower,30 Arrows,
Stone Tower Soft Soil Upper,Stone Tower Soft Soil Upper,30 Arrows,Stone Tower,Item,Stone Tower Soft Soil Upper,30 Arrows,
Swamp Spider House Rock Soft Soil,Swamp Spider House Rock Soft Soil,Blue Rupee,Southern Swamp,Item,Swamp Spider House Rock Soft Soil,Blue Rupee,
Swamp Spider House Gold Room Soft Soil,Swamp Spider House Gold Room Soft Soil,30 Arrows,Southern Swamp,Item,Swamp Spider House Gold Room Soft Soil,30 Arrows,
Termina Field Stump Soft Soil,Termina Field Stump Soft Soil,Red Rupee,Termina Field,Item,Termina Field Stump Soft Soil,Red Rupee,
Termina Field Observatory Soft Soil,Termina Field Observatory Soft Soil,Blue Rupee,Termina Field,Item,Termina Field Observatory Soft Soil,Blue Rupee,
Termina Field South Wall Soft Soil,Termina Field South Wall Soft Soil,Blue Rupee,Termina Field,Item,Termina Field South Wall Soft Soil,Blue Rupee,
Termina Field Pillar Soft Soil,Termina Field Pillar Soft Soil,30 Arrows,Termina Field,Item,Termina Field Pillar Soft Soil,30 Arrows,
Termina Field Guay #1,Termina Field Guay #1,Green Rupee,Termina Field,Item,Termina Field Guay #1,Green Rupee,
Termina Field Guay #2,Termina Field Guay #2,Green Rupee,Termina Field,Item,Termina Field Guay #2,Green Rupee,
Termina Field Guay #3,Termina Field Guay #3,Green Rupee,Termina Field,Item,Termina Field Guay #3,Green Rupee,
Termina Field Guay #4,Termina Field Guay #4,Green Rupee,Termina Field,Item,Termina Field Guay #4,Green Rupee,
Termina Field Guay #5,Termina Field Guay #5,Green Rupee,Termina Field,Item,Termina Field Guay #5,Green Rupee,
Termina Field Guay #6,Termina Field Guay #6,Green Rupee,Termina Field,Item,Termina Field Guay #6,Green Rupee,
Termina Field Guay #7,Termina Field Guay #7,Green Rupee,Termina Field,Item,Termina Field Guay #7,Green Rupee,
Termina Field Guay #8,Termina Field Guay #8,Green Rupee,Termina Field,Item,Termina Field Guay #8,Green Rupee,
Termina Field Guay #9,Termina Field Guay #9,Green Rupee,Termina Field,Item,Termina Field Guay #9,Green Rupee,
Termina Field Guay #10,Termina Field Guay #10,Green Rupee,Termina Field,Item,Termina Field Guay #10,Green Rupee,
Termina Field Guay #11,Termina Field Guay #11,Green Rupee,Termina Field,Item,Termina Field Guay #11,Green Rupee,
Termina Field Guay #12,Termina Field Guay #12,Green Rupee,Termina Field,Item,Termina Field Guay #12,Green Rupee,
Termina Field Guay #13,Termina Field Guay #13,Green Rupee,Termina Field,Item,Termina Field Guay #13,Green Rupee,
Termina Field Guay #14,Termina Field Guay #14,Green Rupee,Termina Field,Item,Termina Field Guay #14,Green Rupee,
Termina Field Guay #15,Termina Field Guay #15,Green Rupee,Termina Field,Item,Termina Field Guay #15,Green Rupee,
Termina Field Guay #16,Termina Field Guay #16,Green Rupee,Termina Field,Item,Termina Field Guay #16,Green Rupee,
Termina Field Guay #17,Termina Field Guay #17,Green Rupee,Termina Field,Item,Termina Field Guay #17,Green Rupee,
Termina Field Guay #18,Termina Field Guay #18,Green Rupee,Termina Field,Item,Termina Field Guay #18,Green Rupee,
Termina Field Guay #19,Termina Field Guay #19,Green Rupee,Termina Field,Item,Termina Field Guay #19,Green Rupee,
Termina Field Guay #20,Termina Field Guay #20,Red Rupee,Termina Field,Item,Termina Field Guay #20,Red Rupee,
Termina Field Guay #5a,Termina Field Guay #5a,Blue Rupee,Termina Field,Item,Termina Field Guay #5a,Blue Rupee,
Termina Field Guay #10a,Termina Field Guay #10a,Blue Rupee,Termina Field,Item,Termina Field Guay #10a,Blue Rupee,
Termina Field Guay #15a,Termina Field Guay #15a,Blue Rupee,Termina Field,Item,Termina Field Guay #15a,Blue Rupee,
Deku Palace Rupee Cluster #1,Deku Palace Rupee Cluster #1,Green Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #1,Green Rupee,
Deku Palace Rupee Cluster #2,Deku Palace Rupee Cluster #2,Green Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #2,Green Rupee,
Deku Palace Rupee Cluster #3,Deku Palace Rupee Cluster #3,Green Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #3,Green Rupee,
Deku Palace Rupee Cluster #4,Deku Palace Rupee Cluster #4,Green Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #4,Green Rupee,
Deku Palace Rupee Cluster #5,Deku Palace Rupee Cluster #5,Green Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #5,Green Rupee,
Deku Palace Rupee Cluster #6,Deku Palace Rupee Cluster #6,Green Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #6,Green Rupee,
Deku Palace Rupee Cluster #7,Deku Palace Rupee Cluster #7,Red Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #7,Red Rupee,
Ikana Graveyard Rupee Cluster,Ikana Graveyard Rupee Cluster,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster,Green Rupee,
Ikana Graveyard Rupee Cluster 2,Ikana Graveyard Rupee Cluster 2,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster 2,Green Rupee,
Ikana Graveyard Rupee Cluster 3,Ikana Graveyard Rupee Cluster 3,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster 3,Green Rupee,
Ikana Graveyard Rupee Cluster 4,Ikana Graveyard Rupee Cluster 4,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster 4,Green Rupee,
Ikana Graveyard Rupee Cluster 5,Ikana Graveyard Rupee Cluster 5,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster 5,Green Rupee,
Ikana Graveyard Rupee Cluster 6,Ikana Graveyard Rupee Cluster 6,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster 6,Green Rupee,
Ikana Graveyard Rupee Cluster 7,Ikana Graveyard Rupee Cluster 7,Red Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster 7,Red Rupee,
Termina Field Song Wall Dawn,Termina Field Song Wall Dawn,Red Rupee,Termina Field,Item,Termina Field Song Wall Dawn,Red Rupee,
Termina Field Song Wall Dawn 2,Termina Field Song Wall Dawn 2,Red Rupee,Termina Field,Item,Termina Field Song Wall Dawn 2,Red Rupee,
Termina Field Song Wall Dawn 3,Termina Field Song Wall Dawn 3,Red Rupee,Termina Field,Item,Termina Field Song Wall Dawn 3,Red Rupee,
Termina Field Song Wall 0 / 8 / 12 / 16,Termina Field Song Wall 0 / 8 / 12 / 16,Red Rupee,Termina Field,Item,Termina Field Song Wall 0 / 8 / 12 / 16,Red Rupee,
Termina Field Song Wall 0 / 8 / 12 / 16 2,Termina Field Song Wall 0 / 8 / 12 / 16 2,Green Rupee,Termina Field,Item,Termina Field Song Wall 0 / 8 / 12 / 16 2,Green Rupee,
Termina Field Song Wall 0 / 8 / 12 / 16 3,Termina Field Song Wall 0 / 8 / 12 / 16 3,Green Rupee,Termina Field,Item,Termina Field Song Wall 0 / 8 / 12 / 16 3,Green Rupee,
Termina Field Song Wall 2 / 10 / 14 / 18 / 22,Termina Field Song Wall 2 / 10 / 14 / 18 / 22,Blue Rupee,Termina Field,Item,Termina Field Song Wall 2 / 10 / 14 / 18 / 22,Blue Rupee,
Termina Field Song Wall 2 / 10 / 14 / 18 / 22 2,Termina Field Song Wall 2 / 10 / 14 / 18 / 22 2,Blue Rupee,Termina Field,Item,Termina Field Song Wall 2 / 10 / 14 / 18 / 22 2,Blue Rupee,
Termina Field Song Wall 2 / 10 / 14 / 18 / 22 3,Termina Field Song Wall 2 / 10 / 14 / 18 / 22 3,Blue Rupee,Termina Field,Item,Termina Field Song Wall 2 / 10 / 14 / 18 / 22 3,Blue Rupee,
Termina Field Song Wall 4 / 20,Termina Field Song Wall 4 / 20,Red Rupee,Termina Field,Item,Termina Field Song Wall 4 / 20,Red Rupee,
Termina Field Song Wall 4 / 20 2,Termina Field Song Wall 4 / 20 2,Blue Rupee,Termina Field,Item,Termina Field Song Wall 4 / 20 2,Blue Rupee,
Termina Field Song Wall 4 / 20 3,Termina Field Song Wall 4 / 20 3,Blue Rupee,Termina Field,Item,Termina Field Song Wall 4 / 20 3,Blue Rupee,
Termina Field Song Wall Odd Hours,Termina Field Song Wall Odd Hours,Green Rupee,Termina Field,Item,Termina Field Song Wall Odd Hours,Green Rupee,
Termina Field Song Wall Odd Hours 2,Termina Field Song Wall Odd Hours 2,Green Rupee,Termina Field,Item,Termina Field Song Wall Odd Hours 2,Green Rupee,
Termina Field Song Wall Odd Hours 3,Termina Field Song Wall Odd Hours 3,Green Rupee,Termina Field,Item,Termina Field Song Wall Odd Hours 3,Green Rupee,
Deku Playground Day 2 Item,Deku Playground Day 2 Item,Green Rupee,North Clock Town,Item,Deku Playground Day 2 Item,Green Rupee,
Deku Playground Day 2 Item 2,Deku Playground Day 2 Item 2,Green Rupee,North Clock Town,Item,Deku Playground Day 2 Item 2,Green Rupee,
Deku Playground Day 2 Item 3,Deku Playground Day 2 Item 3,Green Rupee,North Clock Town,Item,Deku Playground Day 2 Item 3,Green Rupee,
Deku Playground Day 2 Item 4,Deku Playground Day 2 Item 4,Green Rupee,North Clock Town,Item,Deku Playground Day 2 Item 4,Green Rupee,
Deku Playground Day 2 Item 5,Deku Playground Day 2 Item 5,Green Rupee,North Clock Town,Item,Deku Playground Day 2 Item 5,Green Rupee,
Deku Playground Day 2 Item 6,Deku Playground Day 2 Item 6,Blue Rupee,North Clock Town,Item,Deku Playground Day 2 Item 6,Blue Rupee,
Deku Playground Day 1 Item,Deku Playground Day 1 Item,Green Rupee,North Clock Town,Item,Deku Playground Day 1 Item,Green Rupee,
Deku Playground Day 1 Item 2,Deku Playground Day 1 Item 2,Green Rupee,North Clock Town,Item,Deku Playground Day 1 Item 2,Green Rupee,
Deku Playground Day 1 Item 3,Deku Playground Day 1 Item 3,Green Rupee,North Clock Town,Item,Deku Playground Day 1 Item 3,Green Rupee,
Deku Playground Day 1 Item 4,Deku Playground Day 1 Item 4,Green Rupee,North Clock Town,Item,Deku Playground Day 1 Item 4,Green Rupee,
Deku Playground Day 1 Item 5,Deku Playground Day 1 Item 5,Green Rupee,North Clock Town,Item,Deku Playground Day 1 Item 5,Green Rupee,
Deku Playground Day 1 Item 6,Deku Playground Day 1 Item 6,Blue Rupee,North Clock Town,Item,Deku Playground Day 1 Item 6,Blue Rupee,
Deku Playground Day 3 Item,Deku Playground Day 3 Item,Green Rupee,North Clock Town,Item,Deku Playground Day 3 Item,Green Rupee,
Deku Playground Day 3 Item 2,Deku Playground Day 3 Item 2,Green Rupee,North Clock Town,Item,Deku Playground Day 3 Item 2,Green Rupee,
Deku Playground Day 3 Item 3,Deku Playground Day 3 Item 3,Green Rupee,North Clock Town,Item,Deku Playground Day 3 Item 3,Green Rupee,
Deku Playground Day 3 Item 4,Deku Playground Day 3 Item 4,Green Rupee,North Clock Town,Item,Deku Playground Day 3 Item 4,Green Rupee,
Deku Playground Day 3 Item 5,Deku Playground Day 3 Item 5,Blue Rupee,North Clock Town,Item,Deku Playground Day 3 Item 5,Blue Rupee,
Deku Playground Day 3 Item 6,Deku Playground Day 3 Item 6,Green Rupee,North Clock Town,Item,Deku Playground Day 3 Item 6,Green Rupee,
Pirates' Fortress Skull Flag Left Eye,Pirates' Fortress Skull Flag Left Eye,Green Rupee,Pirates' Fortress Interior,Item,Pirates' Fortress Skull Flag Left Eye,Green Rupee,
Pirates' Fortress Skull Flag Left Eye 2,Pirates' Fortress Skull Flag Left Eye 2,Green Rupee,Pirates' Fortress Interior,Item,Pirates' Fortress Skull Flag Left Eye 2,Green Rupee,
Pirates' Fortress Skull Flag Left Eye 3,Pirates' Fortress Skull Flag Left Eye 3,Green Rupee,Pirates' Fortress Interior,Item,Pirates' Fortress Skull Flag Left Eye 3,Green Rupee,
Pirates' Fortress Skull Flag Right Eye,Pirates' Fortress Skull Flag Right Eye,Green Rupee,Pirates' Fortress Interior,Item,Pirates' Fortress Skull Flag Right Eye,Green Rupee,
Pirates' Fortress Skull Flag Right Eye 2,Pirates' Fortress Skull Flag Right Eye 2,Green Rupee,Pirates' Fortress Interior,Item,Pirates' Fortress Skull Flag Right Eye 2,Green Rupee,
Pirates' Fortress Skull Flag Right Eye 3,Pirates' Fortress Skull Flag Right Eye 3,Green Rupee,Pirates' Fortress Interior,Item,Pirates' Fortress Skull Flag Right Eye 3,Green Rupee,
Hookshot Room Skull Flag Forehead,Hookshot Room Skull Flag Forehead,Green Rupee,Pirates' Fortress Interior,Item,Hookshot Room Skull Flag Forehead,Green Rupee,
Hookshot Room Skull Flag Forehead 2,Hookshot Room Skull Flag Forehead 2,Green Rupee,Pirates' Fortress Interior,Item,Hookshot Room Skull Flag Forehead 2,Green Rupee,
Hookshot Room Skull Flag Forehead 3,Hookshot Room Skull Flag Forehead 3,Green Rupee,Pirates' Fortress Interior,Item,Hookshot Room Skull Flag Forehead 3,Green Rupee,
Swamp Spider House Blue Gem,Swamp Spider House Blue Gem,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem,Green Rupee,
Swamp Spider House Blue Gem 2,Swamp Spider House Blue Gem 2,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 2,Green Rupee,
Swamp Spider House Blue Gem 3,Swamp Spider House Blue Gem 3,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 3,Green Rupee,
Swamp Spider House Blue Gem 4,Swamp Spider House Blue Gem 4,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 4,Green Rupee,
Swamp Spider House Blue Gem 5,Swamp Spider House Blue Gem 5,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 5,Green Rupee,
Swamp Spider House Blue Gem 6,Swamp Spider House Blue Gem 6,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 6,Green Rupee,
Swamp Spider House Blue Gem 7,Swamp Spider House Blue Gem 7,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 7,Green Rupee,
Swamp Spider House Blue Gem 8,Swamp Spider House Blue Gem 8,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 8,Green Rupee,
Swamp Spider House Blue Gem 9,Swamp Spider House Blue Gem 9,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 9,Green Rupee,
Swamp Spider House Blue Gem 10,Swamp Spider House Blue Gem 10,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 10,Green Rupee,
Swamp Spider House Blue Gem 11,Swamp Spider House Blue Gem 11,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 11,Green Rupee,
Swamp Spider House Blue Gem 12,Swamp Spider House Blue Gem 12,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 12,Green Rupee,
Oceanside Spider House Mask,Oceanside Spider House Mask,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask,Green Rupee,
Oceanside Spider House Mask 2,Oceanside Spider House Mask 2,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 2,Green Rupee,
Oceanside Spider House Mask 3,Oceanside Spider House Mask 3,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 3,Green Rupee,
Oceanside Spider House Mask 4,Oceanside Spider House Mask 4,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 4,Green Rupee,
Oceanside Spider House Mask 5,Oceanside Spider House Mask 5,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 5,Green Rupee,
Oceanside Spider House Mask 6,Oceanside Spider House Mask 6,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 6,Green Rupee,
Oceanside Spider House Mask 7,Oceanside Spider House Mask 7,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 7,Green Rupee,
Oceanside Spider House Mask 8,Oceanside Spider House Mask 8,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 8,Green Rupee,
Oceanside Spider House Mask 9,Oceanside Spider House Mask 9,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 9,Green Rupee,
Termina Field Clam,Termina Field Clam,Green Rupee,Termina Field,Item,Termina Field Clam,Green Rupee,
Termina Field Clam 2,Termina Field Clam 2,Green Rupee,Termina Field,Item,Termina Field Clam 2,Green Rupee,
Termina Field Clam 3,Termina Field Clam 3,Green Rupee,Termina Field,Item,Termina Field Clam 3,Green Rupee,
