DictionaryName,LocationName,ItemName,LocationArea,ItemSubType,SpoilerLocation,SpoilerItem,EntrancePair
EntranceWoodfallFromWoodfallTempleExit,Woodfall Prison > Woodfall,Woodfall < Woodfall Prison,Woodfall Temple,Entrance,EntranceWoodfallFromWoodfallTempleExit,EntranceWoodfallFromWoodfallTempleExit,EntranceWoodfallTemplePrisonFromWoodfall
EntranceWoodfallFromOwlStatue,Owl Warp > Woodfall,Woodfall < Owl Warp,Owl Warp,Entrance,EntranceWoodfallFromOwlStatue,EntranceWoodfallFromOwlStatue,
EntranceZoraTrialFromTheMoon,Moon > Zora trial,Zora Trial < Moon,The Moon,Entrance,EntranceZoraTrialFromTheMoon,EntranceZoraTrialFromTheMoon,EntranceTheMoonFromZoraTrial
EntranceZoraTrialFromZoraTrial,Zora Trial > Void Out,Zora Trial < Void,The Moon,Entrance,EntranceZoraTrialFromZoraTrial,EntranceZoraTrialFromZoraTrial,
EntranceGoronVillageFromPathtoGoronVillage,Twin Island > Goron Village,Goron Village < Twin island,Twin Islands,Entrance,EntranceGoronVillageFromPathtoGoronVillage,EntranceGoronVillageFromPathtoGoronVillage,EntrancePathtoGoronVillageFromGoronVillage
EntranceGoronVillageFromGoronShrine,Goron Shrine > Goron Village,Goron Village < Goron Shrine,Goron Village,Entrance,EntranceGoronVillageFromGoronShrine,EntranceGoronVillageFromGoronShrine,EntranceGoronShrineFromGoronVillage
EntranceGoronVillageFromLonePeakShrine,Lens Cave > Goron Village,Goron Village < Lens cave,Grottos,Entrance,EntranceGoronVillageFromLensCave,EntranceGoronVillageFromLonePeakShrine,EntranceGrottoLensCaveFromGoronVillage
EntranceGreatBayTempleFromZoraCape,Zora Cape > Great Bay Temple,Great Bay Temple < Zora cape,Zora Cape,Entrance,EntranceGreatBayTempleFromZoraCape,EntranceGreatBayTempleFromZoraCape,EntranceZoraCapeFromGreatBayTemple
EntranceWaterfallRapidsFromZoraCape,Zora Cape > Beaver Race,Beaver Race < Zora Cape,Zora Cape,Entrance,EntranceWaterfallRapidsFromZoraCape,EntranceWaterfallRapidsFromZoraCape,EntranceZoraCapeFromWaterfallRapids
EntranceBeneaththeWellFromIkanaCanyon,Ikana > Ikana Well,Ikana Well < Ikana,Ikana Canyon,Entrance,EntranceBeneaththeWellFromIkanaCanyon,EntranceBeneaththeWellFromIkanaCanyon,EntranceIkanaCanyonFromBeneaththeWell
EntranceBeneaththeWellFromAncientCastleofIkana,Ikana Castle > Ikana well,Ikana Well < ikana Castle,Ikana Castle,Entrance,EntranceBeneaththeWellFromAncientCastleofIkana,EntranceBeneaththeWellFromAncientCastleofIkana,EntranceAncientCastleofIkanaCourtyardFromBeneaththeWell
EntranceZoraHallRoomsMikauTijosRoomFromZoraHall,Zora Hall > Tijos Room,Tijos Room < Zora Hall,Zora Hall,Entrance,EntranceZoraHallRoomsMikauTijosRoomFromZoraHall,EntranceZoraHallRoomsMikauTijosRoomFromZoraHall,EntranceZoraHallFromMikauTijosRoom
EntranceZoraHallRoomsJapasRoomFromZoraHall,Zora Hall > Japas Room,Japas Room < Zora Hall,Zora Hall,Entrance,EntranceZoraHallRoomsJapasRoomFromZoraHall,EntranceZoraHallRoomsJapasRoomFromZoraHall,EntranceZoraHallFromJapasRoom
EntranceZoraHallRoomsLulusRoomFromZoraHall,Zora Hall > Lulus Room,Lulus Room < Zora Hall,Zora Hall,Entrance,EntranceZoraHallRoomsLulusRoomFromZoraHall,EntranceZoraHallRoomsLulusRoomFromZoraHall,EntranceZoraHallFromLulusRoom
EntranceZoraHallRoomsEvansRoomFromZoraHall,Zora Hall > Evans room,Evans Room < Zora Hall,Zora Hall,Entrance,EntranceZoraHallRoomsEvansRoomFromZoraHall,EntranceZoraHallRoomsEvansRoomFromZoraHall,EntranceZoraHallFromEvansRoom
EntranceZoraHallRoomsJapasRoomFromJapasRoom,Japas Room > Jam Session,Japas Room < Jam Session,Interior,Entrance,EntranceZoraHallRoomsJapasRoomFromJapasRoom,EntranceZoraHallRoomsJapasRoomFromJapasRoom,
EntranceZoraHallRoomsZoraShopFromZoraHall,Zora Hall > Zora Shop,Zora Shop < Zora Hall,Interior,Entrance,EntranceZoraHallRoomsZoraShopFromZoraHall,EntranceZoraHallRoomsZoraShopFromZoraHall,EntranceZoraHallFromZoraShop
EntranceGoronGraveyardFromMountainVillage,Mountain Village > Darmanies Grave,Darmanis Grave < Mountain village,Mountain Village,Entrance,EntranceGoronGraveyardFromMountainVillage,EntranceGoronGraveyardFromMountainVillage,EntranceMountainVillageFromGoronGraveyard
EntranceSakonsHideoutFromIkanaCanyon,Ikana > Sakon,Sakon < ikana,Ikana Canyon,Entrance,EntranceSakonsHideoutFromIkanaCanyon,EntranceSakonsHideoutFromIkanaCanyon,EntranceIkanaCanyonFromSakonsHideout
EntranceMountainVillageFromMountainSmithy,Mountain Smithy > Mountain Village,Mountain Village < Mountain Smithy,Interior,Entrance,EntranceMountainVillageFromMountainSmithy,EntranceMountainVillageFromMountainSmithy,EntranceMountainSmithyFromMountainVillage
EntranceMountainVillageFromPathtoGoronVillage,Twin Island > Mountain Village,Mountain Village < Twin Island,Twin Islands,Entrance,EntranceMountainVillageFromPathtoGoronVillage,EntranceMountainVillageFromPathtoGoronVillage,EntrancePathtoGoronVillageFromMountainVillage
EntranceMountainVillageFromGoronGraveyard,Darmanis Grave > Mountain village,Mountain Village < Darmanis Grave,Interior,Entrance,EntranceMountainVillageFromGoronGraveyard,EntranceMountainVillageFromGoronGraveyard,EntranceGoronGraveyardFromMountainVillage
EntranceMountainVillageFromPathtoSnowhead,Snowhead Path > Mountain village,Mountain Village < Snowhead Path,Path to Snowhead,Entrance,EntranceMountainVillageFromPathtoSnowhead,EntranceMountainVillageFromPathtoSnowhead,EntrancePathtoSnowheadFromMountainVillage
EntranceMountainVillageFromPathtoMountainVillage,Mountain Path > Mountain Village,Mountain Village < Mountain path,Path to Mountain Village,Entrance,EntranceMountainVillageFromPathtoMountainVillage,EntranceMountainVillageFromPathtoMountainVillage,EntrancePathtoMountainVillageFromMountainVillage
EntranceMountainVillageFromSnowheadClear,Ghots Lair > Mountain Village,Mountain Village < Ghots Lair,Snowhead Temple,Entrance,EntranceMountainVillageFromSnowheadClear,EntranceMountainVillageFromSnowheadClear,
EntranceMountainVillageFromOwlStatue,Owl Warp > Mountain Village,Mountain Village < Owl Warp,Owl Warp,Entrance,EntranceMountainVillageFromOwlStatue,EntranceMountainVillageFromOwlStatue,
EntrancePoeHutFromIkanaCanyon,Ikana > Poe Hut,Poe Hut < Ikana,Ikana Canyon,Entrance,EntrancePoeHutFromIkanaCanyon,EntrancePoeHutFromIkanaCanyon,EntranceIkanaCanyonFromPoeHut
EntranceDekuShrineFromDekuPalace,Deku Palace > Deku Shrine,Deku Shrine < Deku Palace,Deku Palace,Entrance,EntranceDekuShrineFromDekuPalace,EntranceDekuShrineFromDekuPalace,EntranceDekuPalaceFromDekuShrine
EntranceRoadtoIkanaFromTerminaField,Termina > Ikana road,Ikana Road < termina,Termina Field,Entrance,EntranceRoadtoIkanaFromTerminaField,EntranceRoadtoIkanaFromTerminaField,EntranceTerminaFieldFromRoadtoIkana
EntranceRoadtoIkanaFromIkanaCanyon,Ikana > Ikana road,Ikana Road < Ikana,Ikana Canyon,Entrance,EntranceRoadtoIkanaFromIkanaCanyon,EntranceRoadtoIkanaFromIkanaCanyon,EntranceIkanaCanyonFromRoadtoIkana
EntranceRoadtoIkanaFromIkanaGraveyard,Graveyard > Ikana Road,Ikana Road < Graveyard,Ikana Graveyard,Entrance,EntranceRoadtoIkanaFromIkanaGraveyard,EntranceRoadtoIkanaFromIkanaGraveyard,EntranceIkanaGraveyardFromRoadtoIkana
EntranceSwordsmansSchoolFromWestClockTown,WCT > Sword School,Sword School < WCT,West Clock Town,Entrance,EntranceSwordsmansSchoolFromWestClockTown,EntranceSwordsmansSchoolFromWestClockTown,EntranceWestClockTownFromSwordsmansSchool
EntranceMusicBoxHouseFromIkanaCanyon,Ikana > Music House,Music House < Ikana,Ikana Canyon,Entrance,EntranceMusicBoxHouseFromIkanaCanyon,EntranceMusicBoxHouseFromIkanaCanyon,EntranceIkanaCanyonFromMusicBoxHouse
EntranceIgosduIkanasLairFromAncientCastleofIkana,Ikana Castle > Igos Lair,Igos Lair < Ikana Castle,Ikana Castle,Entrance,EntranceIgosduIkanasLairFromAncientCastleofIkana,EntranceIgosduIkanasLairFromAncientCastleofIkana,EntranceAncientCastleofIkanaFromIgosduIkanasLair
EntranceTouristInformationFromSouthernSwamp,Swamp > Tourist Center,Tourist Center < Swamp,Southern Swamp,Entrance,EntranceTouristInformationFromSouthernSwamp,EntranceTouristInformationFromSouthernSwamp,EntranceSouthernSwampFromTouristInformation
EntranceStoneTowerFromIkanaCanyon,Ikana > Stone Tower,Stone Tower < Ikana,Ikana Canyon,Entrance,EntranceStoneTowerFromIkanaCanyon,EntranceStoneTowerFromIkanaCanyon,EntranceIkanaCanyonFromStoneTower
EntranceStoneTowerFromStoneTowerTemple,STT > Stone Tower,Stone Tower < STT,Stone Tower Temple,Entrance,EntranceStoneTowerFromStoneTowerTemple,EntranceStoneTowerFromStoneTowerTemple,EntranceStoneTowerTempleFromStoneTower
EntranceStoneTowerFromOwlStatue,Owl Warp > Stone Tower,Stone Tower < Owl Warp,Owl Warp,Entrance,EntranceStoneTowerFromOwlStatue,EntranceStoneTowerFromOwlStatue,
EntrancePathtoSnowheadFromMountainVillage,Mountain Village > Snowhead Path,Snowhead Path < Mountain Village,Mountain Village,Entrance,EntrancePathtoSnowheadFromMountainVillage,EntrancePathtoSnowheadFromMountainVillage,EntranceMountainVillageFromPathtoSnowhead
EntrancePathtoSnowheadFromSnowhead,Snowhead > Snowhead Path,Snowhead Path < Snowhead,Snowhead,Entrance,EntrancePathtoSnowheadFromSnowhead,EntrancePathtoSnowheadFromSnowhead,EntranceSnowheadFromPathtoSnowhead
EntranceSnowheadFromPathtoSnowhead,Snowhead Path > Snowhead,Snowhead < Snowhead Path,Path to Snowhead,Entrance,EntranceSnowheadFromPathtoSnowhead,EntranceSnowheadFromPathtoSnowhead,EntrancePathtoSnowheadFromSnowhead
EntranceSnowheadFromSnowheadTemple,Snowhead Temple > Snowhead,Snowhead < Snowhead Temple,Snowhead Temple,Entrance,EntranceSnowheadFromSnowheadTemple,EntranceSnowheadFromSnowheadTemple,EntranceSnowheadTempleFromSnowhead
EntranceSnowheadFromFairysFountain,Snowhead Fairy > snowhead,Snowhead < Snowhead Fairy,Interior,Entrance,EntranceSnowheadFromFairysFountain,EntranceSnowheadFromFairysFountain,EntranceFairysFountainFromSnowhead
EntranceSnowheadFromOwlStatue,Owl Warp > Snowhead,Snowhead < Owl Warp,Owl Warp,Entrance,EntranceSnowheadFromOwlStatue,EntranceSnowheadFromOwlStatue,
EntrancePathtoGoronVillageFromMountainVillage,Mountain Village > Twin Island,Twin Island < Mountain Village,Mountain Village,Entrance,EntrancePathtoGoronVillageFromMountainVillage,EntrancePathtoGoronVillageFromMountainVillage,EntranceMountainVillageFromPathtoGoronVillage
EntrancePathtoGoronVillageFromGoronVillage,Goron Village > Twin Island,Twin Island < Goron Village,Goron Village,Entrance,EntrancePathtoGoronVillageFromGoronVillage,EntrancePathtoGoronVillageFromGoronVillage,EntranceGoronVillageFromPathtoGoronVillage
EntrancePathtoGoronVillageFromGoronRacetrack,Goron Racetrack > Goron Village,Goron Village < Goron Racetrack,Interior,Entrance,EntrancePathtoGoronVillageFromGoronRacetrack,EntrancePathtoGoronVillageFromGoronRacetrack,EntranceGoronRacetrackFromPathtoGoronVillage
EntranceGyorgsLairFromGreatBayTemple,Great Bay Temple > Gyorgs lair,Gyorgs Lair < Great bay Temple,Great Bay Temple,Entrance,EntranceGyorgsLairFromGreatBayTemple,EntranceGyorgsLairFromGreatBayTemple,
EntranceSecretShrineFromIkanaCanyon,Ikana > Secret Shrine,Secret Shrine < Ikana,Ikana Canyon,Entrance,EntranceSecretShrineFromIkanaCanyon,EntranceSecretShrineFromIkanaCanyon,EntranceIkanaCanyonFromSecretShrine
EntranceStockPotInnLowerFromEastClockTown,ECT > StockPot Lower,Stock Pot Inn < ECT Lower,East Clock Town,Entrance,EntranceStockPotInnLowerFromEastClockTown,EntranceStockPotInnLowerFromEastClockTown,EntranceEastClockTownFromStockPotInnLower
EntranceStockPotInnUpperFromEastClockTown,ECT > StockPot Upper,Stock Pot Inn < ECT Upper,East Clock Town,Entrance,EntranceStockPotInnUpperFromEastClockTown,EntranceStockPotInnUpperFromEastClockTown,EntranceEastClockTownFromStockPotInnUpper
EntranceClockTowerInteriorFromBeforethePortaltoTermina,Lost Woods > Inside Clock Tower,Inside Clock Tower < Lost Woods,Beneath Clocktown,Entrance,EntranceClockTowerInteriorFromBeforethePortaltoTermina,EntranceClockTowerInteriorFromBeforethePortaltoTermina,EntranceBeforethePortaltoTerminaFromClockTowerInterior
EntranceClockTowerInteriorFromSouthClockTown,SCT > Inside Clock Tower,Inside Clock Tower < SCT,South Clock Town,Entrance,EntranceClockTowerInteriorFromSouthClockTown,EntranceClockTowerInteriorFromSouthClockTown,EntranceSouthClockTownFromClockTowerInterior
EntranceWoodsofMysteryFromSouthernSwamp,Swamp > Mystery Woods,Mystery Woods < Swamp,Southern Swamp,Entrance,EntranceWoodsofMysteryFromSouthernSwamp,EntranceWoodsofMysteryFromSouthernSwamp,EntranceSouthernSwampFromWoodsofMystery
EntranceLinkTrialFromTheMoon,Moon > Links trial,Link Trial < Moon,The Moon,Entrance,EntranceLinkTrialFromTheMoon,EntranceLinkTrialFromTheMoon,EntranceTheMoonFromLinkTrial
EntranceTheMoonFromClockTowerRooftop,Clock Tower Roof > Moon,Moon < Clock Tower Roof,The Moon,Entrance,EntranceTheMoonFromClockTowerRooftop,EntranceTheMoonFromClockTowerRooftop,
EntranceTheMoonFromDekuTrial,Deku Trial > Moon,Moon < Deku Trial,The Moon,Entrance,EntranceTheMoonFromDekuTrial,EntranceTheMoonFromDekuTrial,EntranceDekuTrialFromTheMoon
EntranceTheMoonFromGoronTrial,Goron Trial > Moon,Moon < Goron Trial,The Moon,Entrance,EntranceTheMoonFromGoronTrial,EntranceTheMoonFromGoronTrial,EntranceGoronTrialFromTheMoon
EntranceTheMoonFromZoraTrial,Zora Trial > Moon,Moon < Zora Trial,The Moon,Entrance,EntranceTheMoonFromZoraTrial,EntranceTheMoonFromZoraTrial,EntranceZoraTrialFromTheMoon
EntranceTheMoonFromLinkTrial,Link Trial > Moon,Moon < Link Trial,The Moon,Entrance,EntranceTheMoonFromLinkTrial,EntranceTheMoonFromLinkTrial,EntranceLinkTrialFromTheMoon
EntranceBombShopFromWestClockTown,WCT > Bomb Shop,Bomb Shop < WCT,West Clock Town,Entrance,EntranceBombShopFromWestClockTown,EntranceBombShopFromWestClockTown,EntranceWestClockTownFromBombShop
EntranceGormanTrackFromMilkRoadMain,Milk Road > Gorman Track Main,Gorman Track < Milk Road Main,Milk Road,Entrance,EntranceGormanTrackFromMilkRoadMain,EntranceGormanTrackFromMilkRoadMain,EntranceMilkRoadFromGormanRacetrackMain
EntranceGormanTrackFromMilkRoadGated,Milk Road > Gorman Track Gate,Gorman Track < Milk Road Gate,Milk Road,Entrance,EntranceGormanTrackFromMilkRoadGated,EntranceGormanTrackFromMilkRoadGated,EntranceMilkRoadFromGormanRacetrackTrack
EntranceGoronRacetrackFromPathtoMountainVillage,Twin Island > Goron Racetrack,Goron Racetrack < Twin island,Twin Islands,Entrance,EntranceGoronRacetrackFromPathtoGoronVillage,EntranceGoronRacetrackFromPathtoMountainVillage,EntrancePathtoGoronVillageFromGoronRacetrack
EntranceEastClockTownFromTerminaField,Termina > ECT,ECT < Termina,Termina Field,Entrance,EntranceEastClockTownFromTerminaField,EntranceEastClockTownFromTerminaField,EntranceTerminaFieldFromEastClockTown
EntranceEastClockTownFromSouthClockTownNorthern,SCT > ECT North,ECT < SCT North,South Clock Town,Entrance,EntranceEastClockTownFromSouthClockTownNorthern,EntranceEastClockTownFromSouthClockTownNorthern,EntranceSouthClockTownFromEastClockTownNorthern
EntranceEastClockTownFromAstralObservatory,Observatory > ECT,ECT < Observatory,Astral Observatory,Entrance,EntranceEastClockTownFromAstralObservatory,EntranceEastClockTownFromAstralObservatory,EntranceAstralObservatoryFromEastClockTown
EntranceEastClockTownFromSouthClockTownSouthern,SCT > ECT South,ECT < SCT South,South Clock Town,Entrance,EntranceEastClockTownFromSouthClockTownSouthern,EntranceEastClockTownFromSouthClockTownSouthern,EntranceSouthClockTownFromEastClockTownSouthern
EntranceEastClockTownFromTreasureChestShop,Treasure Shop > ECT,ECT < Treasure Shop,Interior,Entrance,EntranceEastClockTownFromTreasureChestShop,EntranceEastClockTownFromTreasureChestShop,EntranceTreasureChestShopFromEastClockTown
EntranceEastClockTownFromNorthClockTown,NCT > ECT,ECT < NCT,North Clock Town,Entrance,EntranceEastClockTownFromNorthClockTown,EntranceEastClockTownFromNorthClockTown,EntranceNorthClockTownFromEastClockTown
EntranceEastClockTownFromHoneyDarlingsShop,Honey Darling > ECT,ECT < Honey Darling,Interior,Entrance,EntranceEastClockTownFromHoneyDarlingsShop,EntranceEastClockTownFromHoneyDarlingsShop,EntranceHoneyDarlingsShopFromEastClockTown
EntranceEastClockTownFromMayorsResidence,Mayor House > ECT,ECT < Mayor House,Interior,Entrance,EntranceEastClockTownFromMayorsResidence,EntranceEastClockTownFromMayorsResidence,EntranceMayorsResidenceFromEastClockTown
EntranceEastClockTownFromShootingGalleryClockTown,Town Shooting > ECT,ECT < Town Shooting,Interior,Entrance,EntranceEastClockTownFromShootingGalleryClockTown,EntranceEastClockTownFromShootingGalleryClockTown,EntranceTownShootingGalleryFromEastClockTown
EntranceEastClockTownFromStockPotInnLower,Stock Pot Inn > ECT Upper,ECT < Stock Pot Inn Upper,Interior,Entrance,EntranceEastClockTownFromStockPotInnLower,EntranceEastClockTownFromStockPotInnLower,EntranceStockPotInnLowerFromEastClockTown
EntranceEastClockTownFromStockPotInnUpper,Stock Pot Inn > ECT Lower,ECT < Stock Pot Inn Lower,Interior,Entrance,EntranceEastClockTownFromStockPotInnUpper,EntranceEastClockTownFromStockPotInnUpper,EntranceStockPotInnUpperFromEastClockTown
EntranceEastClockTownFromMilkBar,Milk Bar > ECT,ECT < Milk Bar,Interior,Entrance,EntranceEastClockTownFromMilkBar,EntranceEastClockTownFromMilkBar,EntranceMilkBarFromEastClockTown
EntranceWestClockTownFromTerminaField,Termina > WCT,WCT < Termina,Termina Field,Entrance,EntranceWestClockTownFromTerminaField,EntranceWestClockTownFromTerminaField,EntranceTerminaFieldFromWestClockTown
EntranceWestClockTownFromSouthClockTownSouthern,SCT > WCT South,WCT < SCT South,South Clock Town,Entrance,EntranceWestClockTownFromSouthClockTownSouthern,EntranceWestClockTownFromSouthClockTownSouthern,EntranceSouthClockTownFromWestClockTownSouthern
EntranceWestClockTownFromSouthClockTownNorthern,SCT > WCT North,WCT < SCT North,South Clock Town,Entrance,EntranceWestClockTownFromSouthClockTownNorthern,EntranceWestClockTownFromSouthClockTownNorthern,EntranceSouthClockTownFromWestClockTownNorthern
EntranceWestClockTownFromSwordsmansSchool,Sword School > WCT,WCT < Sword School,Interior,Entrance,EntranceWestClockTownFromSwordsmansSchool,EntranceWestClockTownFromSwordsmansSchool,EntranceSwordsmansSchoolFromWestClockTown
EntranceWestClockTownFromCuriosityShop,Curiosity Shop > WCT,WCT < Curiosity Shop,Interior,Entrance,EntranceWestClockTownFromCuriosityShop,EntranceWestClockTownFromCuriosityShop,EntranceCuriosityShopFromWestClockTown
EntranceWestClockTownFromTradingPost,Trading Post > WCT,WCT < Trading Post,Interior,Entrance,EntranceWestClockTownFromTradingPost,EntranceWestClockTownFromTradingPost,EntranceTradingPostFromWestClockTown
EntranceWestClockTownFromBombShop,Bomb Shop > WCT,WCT < Bomb Shop,Interior,Entrance,EntranceWestClockTownFromBombShop,EntranceWestClockTownFromBombShop,EntranceBombShopFromWestClockTown
EntranceWestClockTownFromPostOffice,Post Office > WCT,WCT < Post Office,Interior,Entrance,EntranceWestClockTownFromPostOffice,EntranceWestClockTownFromPostOffice,EntrancePostOfficeFromWestClockTown
EntranceWestClockTownFromLotteryShop,Lottery > WCT,WCT < Lottery,Interior,Entrance,EntranceWestClockTownFromLotteryShop,EntranceWestClockTownFromLotteryShop,EntranceLotteryShopFromWestClockTown
EntranceNorthClockTownFromTerminaField,Termina > NCT,NCT < Termina,Termina Field,Entrance,EntranceNorthClockTownFromTerminaField,EntranceNorthClockTownFromTerminaField,EntranceTerminaFieldFromNorthClockTown
EntranceNorthClockTownFromEastClockTown,ECT > NCT,NCT < ECT,East Clock Town,Entrance,EntranceNorthClockTownFromEastClockTown,EntranceNorthClockTownFromEastClockTown,EntranceEastClockTownFromNorthClockTown
EntranceNorthClockTownFromSouthClockTown,SCT > NCT,NCT < SCT,South Clock Town,Entrance,EntranceNorthClockTownFromSouthClockTown,EntranceNorthClockTownFromSouthClockTown,EntranceSouthClockTownFromNorthClockTown
EntranceNorthClockTownFromFairysFountain,Town Fairy > NCT,NCT < Town Fairy,Interior,Entrance,EntranceNorthClockTownFromFairysFountain,EntranceNorthClockTownFromFairysFountain,EntranceFairysFountainFromNorthClockTown
EntranceNorthClockTownFromDekuScrubPlayground,Deku Playground > NCT,NCT < Deku Playground,Interior,Entrance,EntranceNorthClockTownFromDekuScrubPlayground,EntranceNorthClockTownFromDekuScrubPlayground,EntranceDekuScrubPlaygroundFromNorthClockTown
EntranceSouthClockTownFromClockTowerInterior,Inside Clock Tower > SCT,SCT < Inside Clock Tower,Misc,Entrance,EntranceSouthClockTownFromClockTowerInterior,EntranceSouthClockTownFromClockTowerInterior,EntranceClockTowerInteriorFromSouthClockTown
EntranceSouthClockTownFromTerminaField,Termina > SCT,SCT < Termina,Termina Field,Entrance,EntranceSouthClockTownFromTerminaField,EntranceSouthClockTownFromTerminaField,EntranceTerminaFieldFromSouthClockTown
EntranceSouthClockTownFromEastClockTownNorthern,ECT > SCT North,SCT < ECT North,East Clock Town,Entrance,EntranceSouthClockTownFromEastClockTownNorthern,EntranceSouthClockTownFromEastClockTownNorthern,EntranceEastClockTownFromSouthClockTownNorthern
EntranceSouthClockTownFromWestClockTownNorthern,WCT > SCT North,SCT < WCT North,West Clock Town,Entrance,EntranceSouthClockTownFromWestClockTownNorthern,EntranceSouthClockTownFromWestClockTownNorthern,EntranceWestClockTownFromSouthClockTownNorthern
EntranceSouthClockTownFromNorthClockTown,NCT > SCT,SCT < NCT,North Clock Town,Entrance,EntranceSouthClockTownFromNorthClockTown,EntranceSouthClockTownFromNorthClockTown,EntranceNorthClockTownFromSouthClockTown
EntranceSouthClockTownFromWestClockTownSouthern,WCT > SCT South,SCT < WCT South,West Clock Town,Entrance,EntranceSouthClockTownFromWestClockTownSouthern,EntranceSouthClockTownFromWestClockTownSouthern,EntranceWestClockTownFromSouthClockTownSouthern
EntranceSouthClockTownFromLaundryPool,Laundry Pool > SCT,SCT < Laundry Pool,Laundry Pool,Entrance,EntranceSouthClockTownFromLaundryPool,EntranceSouthClockTownFromLaundryPool,EntranceLaundryPoolFromSouthClockTown
EntranceSouthClockTownFromEastClockTownSouthern,ECT > SCT South,SCT < ECT South,East Clock Town,Entrance,EntranceSouthClockTownFromEastClockTownSouthern,EntranceSouthClockTownFromEastClockTownSouthern,EntranceEastClockTownFromSouthClockTownSouthern
EntranceSouthClockTownFromClockTowerRooftop,,SCT < Clock Tower Roof,The Moon,Entrance,EntranceSouthClockTownFromClockTowerRooftop,EntranceSouthClockTownFromClockTowerRooftop,EntranceClockTowerRooftopFromSouthClockTown
EntranceSouthClockTownFromOwlStatue,Owl Warp > SCT,SCT < Owl Warp,Owl Warp,Entrance,EntranceSouthClockTownFromOwlStatue,EntranceSouthClockTownFromOwlStatue,
EntranceLaundryPoolFromSouthClockTown,SCT > Laundry pool,Laundry Pool < SCT,South Clock Town,Entrance,EntranceLaundryPoolFromSouthClockTown,EntranceLaundryPoolFromSouthClockTown,EntranceSouthClockTownFromLaundryPool
EntranceLaundryPoolFromKafeisHideout,Kafei > Laundry pool,Laundry Pool < Kafei,Interior,Entrance,EntranceLaundryPoolFromKafeisHideout,EntranceLaundryPoolFromKafeisHideout,EntranceKafeisHideoutFromLaundryPool
EntranceStoneTowerInvertedFromStoneTowerTempleInverted,ISTT > Inverted Stone Tower,Inverted Stone Tower < ISTT,Stone Tower,Entrance,EntranceStoneTowerInvertedFromStoneTowerTempleInverted,EntranceStoneTowerInvertedFromStoneTowerTempleInverted,EntranceStoneTowerTempleInvertedFromStoneTowerInverted
Great Bay Owl,Activate Great Bay Owl,Great Bay Owl,Great Bay Coast,Owl Statue,Great Bay Owl Statue,Great Bay Owl,
Zora Cape Owl,Activate Zora Cape Owl,Zora Cape Owl,Zora Cape,Owl Statue,Zora Cape Owl Statue,Zora Cape Owl,
Snowhead Owl,Activate Snowhead Owl,Snowhead Owl,Snowhead,Owl Statue,Snowhead Owl Statue,Snowhead Owl,
Mountain Village Owl,Activate Mountain Village Owl,Mountain Village Owl,Mountain Village,Owl Statue,Mountain Village Owl Statue,Mountain Village Owl,
Clock Town Owl,Activate Clock Town Owl,Clock Town Owl,South Clock Town,Owl Statue,Clock Town Owl Statue,Clock Town Owl,
Milk Road Owl,Activate Milk Road Owl,Milk Road Owl,Milk Road,Owl Statue,Milk Road Owl Statue,Milk Road Owl,
Woodfall Owl,Activate Woodfall Owl,Woodfall Owl,Woodfall,Owl Statue,Woodfall Owl Statue,Woodfall Owl,
Southern Swamp Owl,Activate Southern Swamp Owl,Southern Swamp Owl,Southern Swamp,Owl Statue,Southern Swamp Owl Statue,Southern Swamp Owl,
Ikana Canyon Owl,Activate Ikana Canyon Owl,Ikana Canyon Owl,Ikana Canyon,Owl Statue,Ikana Canyon Owl Statue,Ikana Canyon Owl,
Stone Tower Owl,Activate Stone Tower Owl,Stone Tower Owl,Stone Tower,Owl Statue,Stone Tower Owl Statue,Stone Tower Owl,
