DictionaryName,LocationName,ItemName,LocationArea,ItemSubType,SpoilerLocation,SpoilerItem,EntrancePair
GS Water Temple Near Boss Key Chest,GS Water Temple Near Boss Key Chest,Skull Token,Water Temple,Item,Water Temple GS Near Boss Key Chest,Gold Skulltula Token,
Water Temple Cracked Wall Chest,Water Temple Cracked Wall Chest,,Water Temple,Item,Water Temple Cracked Wall Chest,,
Water Temple Dragon Chest,Water Temple Dragon Chest,,Water Temple,Item,Water Temple Dragon Chest,,
Water Temple Central Pillar Chest,Water Temple Central Pillar Chest,,Water Temple,Item,Water Temple Central Pillar Chest,,
GS Water Temple Central Room,GS Water Temple Central Room,Skull Token,Water Temple,Item,Water Temple GS Central Pillar,Gold Skulltula Token,
Water Temple Dark Link Chest,Water Temple Dark Link Chest,HookShot Upgrade,Water Temple,Item,Water Temple Longshot Chest,HookShot Upgrade,
Water Temple River Chest,Water Temple River Chest,,Water Temple,Item,Water Temple River Chest,,
GS Water Temple Serpent River,GS Water Temple Serpent River,Skull Token,Water Temple,Item,Water Temple GS River,Gold Skulltula Token,
GS Water Temple Falling Platform Room,GS Water Temple Falling Platform Room,Skull Token,Water Temple,Item,Water Temple GS Falling Platform Room,Gold Skulltula Token,
Shadow Temple Map Chest,Shadow Temple Map Chest,Shadow Temple Map,Shadow Temple,Item,Shadow Temple Map Chest,Shadow Temple Map,
Shadow Temple Hover Boots Chest,Shadow Temple Hover Boots Chest,Hover Boots,Shadow Temple,Item,Shadow Temple Hover Boots Chest,Hover Boots,
Shadow Temple Compass Chest,Shadow Temple Compass Chest,Shadow Temple Compass,Shadow Temple,Item,Shadow Temple Compass Chest,Shadow Temple Compass,
Shadow Temple Early Silver Rupee Chest,Shadow Temple Early Silver Rupee Chest,,Shadow Temple,Item,Shadow Temple Early Silver Rupee Chest,,
Shadow Temple Invisible Blades Visible Chest,Shadow Temple Invisible Blades Visible Chest,,Shadow Temple,Item,Shadow Temple Invisible Blades Visible Chest,,
Shadow Temple Invisible Blades Invisible Chest,Shadow Temple Invisible Blades Invisible Chest,,Shadow Temple,Item,Shadow Temple Invisible Blades Invisible Chest,,
Shadow Temple Falling Spikes Lower Chest,Shadow Temple Falling Spikes Lower Chest,,Shadow Temple,Item,Shadow Temple Falling Spikes Lower Chest,,
Shadow Temple Falling Spikes Upper Chest,Shadow Temple Falling Spikes Upper Chest,,Shadow Temple,Item,Shadow Temple Falling Spikes Upper Chest,,
Shadow Temple Falling Spikes Switch Chest,Shadow Temple Falling Spikes Switch Chest,,Shadow Temple,Item,Shadow Temple Falling Spikes Switch Chest,,
Shadow Temple Invisible Spikes Chest,Shadow Temple Invisible Spikes Chest,,Shadow Temple,Item,Shadow Temple Invisible Spikes Chest,,
Shadow Temple Freestanding Key,Shadow Temple Freestanding Key,Shadow Temple Small Key,Shadow Temple,Item,Shadow Temple Freestanding Key,Shadow Temple Small Key,
GS Shadow Temple Like Like Room,GS Shadow Temple Like Like Room,Skull Token,Shadow Temple,Item,Shadow Temple GS Like Like Room,Gold Skulltula Token,
GS Shadow Temple Crusher Room,GS Shadow Temple Crusher Room,Skull Token,Shadow Temple,Item,Shadow Temple GS Falling Spikes Room,Gold Skulltula Token,
GS Shadow Temple Single Giant Pot,GS Shadow Temple Single Giant Pot,Skull Token,Shadow Temple,Item,Shadow Temple GS Single Giant Pot,Gold Skulltula Token,
Shadow Temple Wind Hint Chest,Shadow Temple Wind Hint Chest,,Shadow Temple,Item,Shadow Temple Wind Hint Chest,,
Shadow Temple After Wind Enemy Chest,Shadow Temple After Wind Enemy Chest,,Shadow Temple,Item,Shadow Temple After Wind Enemy Chest,,
Shadow Temple After Wind Hidden Chest,Shadow Temple After Wind Hidden Chest,,Shadow Temple,Item,Shadow Temple After Wind Hidden Chest,,
GS Shadow Temple Near Ship,GS Shadow Temple Near Ship,Skull Token,Shadow Temple,Item,Shadow Temple GS Near Ship,Gold Skulltula Token,
Shadow Temple Spike Walls Left Chest,Shadow Temple Spike Walls Left Chest,,Shadow Temple,Item,Shadow Temple Spike Walls Left Chest,,
Shadow Temple Boss Key Chest,Shadow Temple Boss Key Chest,Shadow Temple Boss Key,Shadow Temple,Item,Shadow Temple Boss Key Chest,Shadow Temple Boss Key,
Shadow Temple Hidden Floormaster Chest,Shadow Temple Hidden Floormaster Chest,,Shadow Temple,Item,Shadow Temple Invisible Floormaster Chest,,
Bongo Bongo Heart,Bongo Bongo Heart,Heart Container,Shadow Temple,Item,Shadow Temple Bongo Bongo Heart,Heart Container,
GS Shadow Temple Triple Giant Pot,GS Shadow Temple Triple Giant Pot,Skull Token,Shadow Temple,Item,Shadow Temple GS Triple Giant Pot,Gold Skulltula Token,
Gerudo Training Grounds Lobby Left Chest,Gerudo Training Grounds Lobby Left Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Lobby Left Chest,,
Gerudo Training Grounds Lobby Right Chest,Gerudo Training Grounds Lobby Right Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Lobby Right Chest,,
Gerudo Training Grounds Stalfos Chest,Gerudo Training Grounds Stalfos Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Stalfos Chest,,
Gerudo Training Grounds Beamos Chest,Gerudo Training Grounds Beamos Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Beamos Chest,,
Gerudo Training Grounds Hidden Ceiling Chest,Gerudo Training Grounds Hidden Ceiling Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Hidden Ceiling Chest,,
Gerudo Training Grounds Maze Path First Chest,Gerudo Training Grounds Maze Path First Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Maze Path First Chest,,
Gerudo Training Grounds Maze Path Second Chest,Gerudo Training Grounds Maze Path Second Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Maze Path Second Chest,,
Gerudo Training Grounds Maze Path Third Chest,Gerudo Training Grounds Maze Path Third Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Maze Path Third Chest,,
Gerudo Training Grounds Maze Path Final Chest,Gerudo Training Grounds Maze Path Final Chest,Ice Arrows,Gerudo Training Grounds,Item,Gerudo Training Grounds Maze Path Final Chest,Ice Arrows,
Gerudo Training Grounds Maze Right Central Chest,Gerudo Training Grounds Maze Right Central Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Maze Right Central Chest,,
Gerudo Training Grounds Maze Right Side Chest,Gerudo Training Grounds Maze Right Side Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Maze Right Side Chest,,
Gerudo Training Grounds Freestanding Key,Gerudo Training Grounds Freestanding Key,Gerudo Training Grounds Small Key,Gerudo Training Grounds,Item,Gerudo Training Grounds Freestanding Key,Gerudo Training Grounds Small Key,
Gerudo Training Grounds Underwater Silver Rupee Chest,Gerudo Training Grounds Underwater Silver Rupee Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Underwater Silver Rupee Chest,,
Gerudo Training Grounds Hammer Room Clear Chest,Gerudo Training Grounds Hammer Room Clear Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Hammer Room Clear Chest,,
Gerudo Training Grounds Hammer Room Switch Chest,Gerudo Training Grounds Hammer Room Switch Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Hammer Room Switch Chest,,
Gerudo Training Grounds Eye Statue Chest,Gerudo Training Grounds Eye Statue Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Eye Statue Chest,,
Gerudo Training Grounds Near Scarecrow Chest,Gerudo Training Grounds Near Scarecrow Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Near Scarecrow Chest,,
Gerudo Training Grounds Before Heavy Block Chest,Gerudo Training Grounds Before Heavy Block Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Before Heavy Block Chest,,
Gerudo Training Grounds Heavy Block First Chest,Gerudo Training Grounds Heavy Block First Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Heavy Block First Chest,,
Gerudo Training Grounds Heavy Block Second Chest,Gerudo Training Grounds Heavy Block Second Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Heavy Block Second Chest,,
Gerudo Training Grounds Heavy Block Third Chest,Gerudo Training Grounds Heavy Block Third Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Heavy Block Third Chest,,
Gerudo Training Grounds Heavy Block Fourth Chest,Gerudo Training Grounds Heavy Block Fourth Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds Heavy Block Fourth Chest,,
Spirit Temple Child Left Chest,Spirit Temple Child Left Chest,,Spirit Temple,Item,Spirit Temple Child Bridge Chest,,
Spirit Temple Child Right Chest,Spirit Temple Child Right Chest,,Spirit Temple,Item,Spirit Temple Child Early Torches Chest,,
GS Spirit Temple Metal Fence,GS Spirit Temple Metal Fence,Skull Token,Spirit Temple,Item,Spirit Temple GS Metal Fence,Gold Skulltula Token,
Spirit Temple Child Climb East Chest,Spirit Temple Child Climb East Chest,,Spirit Temple,Item,Spirit Temple Child Climb North Chest,,
Spirit Temple Child Climb North Chest,Spirit Temple Child Climb North Chest,,Spirit Temple,Item,Spirit Temple Child Climb East Chest,,
GS Spirit Temple Bomb for Light Room,GS Spirit Temple Bomb for Light Room,Skull Token,Spirit Temple,Item,Spirit Temple GS Sun on Floor Room,Gold Skulltula Token,
Spirit Temple Compass Chest,Spirit Temple Compass Chest,Spirit Temple Compass,Spirit Temple,Item,Spirit Temple Compass Chest,Spirit Temple Compass,
Spirit Temple Early Adult Right Chest,Spirit Temple Early Adult Right Chest,,Spirit Temple,Item,Spirit Temple Early Adult Right Chest,,
Spirit Temple First Mirror Right Chest,Spirit Temple First Mirror Right Chest,,Spirit Temple,Item,Spirit Temple First Mirror Left Chest,,
Spirit Temple First Mirror Left Chest,Spirit Temple First Mirror Left Chest,,Spirit Temple,Item,Spirit Temple First Mirror Right Chest,,
GS Spirit Temple Boulder Room,GS Spirit Temple Boulder Room,Skull Token,Spirit Temple,Item,Spirit Temple GS Boulder Room,Gold Skulltula Token,
Spirit Temple Map Chest,Spirit Temple Map Chest,Spirit Temple Map,Spirit Temple,Item,Spirit Temple Map Chest,Spirit Temple Map,
Spirit Temple Sun Block Room Chest,Spirit Temple Sun Block Room Chest,,Spirit Temple,Item,Spirit Temple Sun Block Room Chest,,
Spirit Temple Statue Hand Chest,Spirit Temple Statue Hand Chest,,Spirit Temple,Item,Spirit Temple Statue Room Hand Chest,,
Spirit Temple NE Main Room Chest,Spirit Temple NE Main Room Chest,,Spirit Temple,Item,Spirit Temple Statue Room Northeast Chest,,
GS Spirit Temple Hall to West Iron Knuckle,GS Spirit Temple Hall to West Iron Knuckle,Skull Token,Spirit Temple,Item,Spirit Temple GS Hall After Sun Block Room,Gold Skulltula Token,
GS Spirit Temple Lobby,GS Spirit Temple Lobby,Skull Token,Spirit Temple,Item,Spirit Temple GS Lobby,Gold Skulltula Token,
Silver Gauntlets Chest,Silver Gauntlets Chest,Strength Upgrade,Spirit Temple,Item,Spirit Temple Silver Gauntlets Chest,Progressive Strength Upgrade,
Mirror Shield Chest,Mirror Shield Chest,Mirror Shield,Spirit Temple,Item,Spirit Temple Mirror Shield Chest,Mirror Shield,
Spirit Temple Near Four Armos Chest,Spirit Temple Near Four Armos Chest,,Spirit Temple,Item,Spirit Temple Near Four Armos Chest,,
Spirit Temple Hallway Left Invisible Chest,Spirit Temple Hallway Left Invisible Chest,,Spirit Temple,Item,Spirit Temple Hallway Left Invisible Chest,,
Spirit Temple Hallway Right Invisible Chest,Spirit Temple Hallway Right Invisible Chest,,Spirit Temple,Item,Spirit Temple Hallway Right Invisible Chest,,
Spirit Temple Boss Key Chest,Spirit Temple Boss Key Chest,Spirit Temple Boss Key,Spirit Temple,Item,Spirit Temple Boss Key Chest,Spirit Temple Boss Key,
Spirit Temple Topmost Chest,Spirit Temple Topmost Chest,,Spirit Temple,Item,Spirit Temple Topmost Chest,,
Twinrova Heart,Twinrova Heart,Heart Container,Spirit Temple,Item,Spirit Temple Twinrova Heart,Heart Container,
GC Deku Scrub Bombs,GC Deku Scrub Bombs,Skull Token,Ganons Castle,Item,Ganons Castle Deku Scrub Center-Left,Gold Skulltula Token,
GC Deku Scrub Arrows,GC Deku Scrub Arrows,Skull Token,Ganons Castle,Item,Ganons Castle Deku Scrub Center-Right,Gold Skulltula Token,
GC Deku Scrub Red Potion,GC Deku Scrub Red Potion,Skull Token,Ganons Castle,Item,Ganons Castle Deku Scrub Right,Gold Skulltula Token,
GC Deku Scrub Green Potion,GC Deku Scrub Green Potion,Skull Token,Ganons Castle,Item,Ganons Castle Deku Scrub Left,Gold Skulltula Token,
Ganons Castle Forest Trial Chest,Ganons Castle Forest Trial Chest,,Ganons Castle,Item,Ganons Castle Forest Trial Chest,,
Ganons Castle Water Trial Left Chest,Ganons Castle Water Trial Left Chest,,Ganons Castle,Item,Ganons Castle Water Trial Left Chest,,
Ganons Castle Water Trial Right Chest,Ganons Castle Water Trial Right Chest,,Ganons Castle,Item,Ganons Castle Water Trial Right Chest,,
Ganons Castle Shadow Trial First Chest,Ganons Castle Shadow Trial First Chest,,Ganons Castle,Item,Ganons Castle Shadow Trial Front Chest,,
Ganons Castle Shadow Trial Second Chest,Ganons Castle Shadow Trial Second Chest,Strength Upgrade,Ganons Castle,Item,Ganons Castle Shadow Trial Golden Gauntlets Chest,Progressive Strength Upgrade,
Ganons Castle Spirit Trial First Chest,Ganons Castle Spirit Trial First Chest,,Ganons Castle,Item,Ganons Castle Spirit Trial Crystal Switch Chest,,
Ganons Castle Spirit Trial Second Chest,Ganons Castle Spirit Trial Second Chest,,Ganons Castle,Item,Ganons Castle Spirit Trial Invisible Chest,,
Ganons Castle Light Trial First Left Chest,Ganons Castle Light Trial First Left Chest,,Ganons Castle,Item,Ganons Castle Light Trial First Left Chest,,
Ganons Castle Light Trial Second Left Chest,Ganons Castle Light Trial Second Left Chest,,Ganons Castle,Item,Ganons Castle Light Trial Second Left Chest,,
Ganons Castle Light Trial Third Left Chest,Ganons Castle Light Trial Third Left Chest,,Ganons Castle,Item,Ganons Castle Light Trial Third Left Chest,,
Ganons Castle Light Trial First Right Chest,Ganons Castle Light Trial First Right Chest,,Ganons Castle,Item,Ganons Castle Light Trial First Right Chest,,
Ganons Castle Light Trial Second Right Chest,Ganons Castle Light Trial Second Right Chest,,Ganons Castle,Item,Ganons Castle Light Trial Second Right Chest,,
Ganons Castle Light Trial Third Right Chest,Ganons Castle Light Trial Third Right Chest,,Ganons Castle,Item,Ganons Castle Light Trial Third Right Chest,,
Ganons Castle Light Trial Invisible Enemies Chest,Ganons Castle Light Trial Invisible Enemies Chest,,Ganons Castle,Item,Ganons Castle Light Trial Invisible Enemies Chest,,
Ganons Castle Light Trial Lullaby Chest,Ganons Castle Light Trial Lullaby Chest,,Ganons Castle,Item,Ganons Castle Light Trial Lullaby Chest,,
Deku Tree MQ Lobby Chest,Deku Tree MQ Lobby Chest,,Deku Tree,Item,Deku Tree MQ Lobby Chest,,
Deku Tree MQ Slingshot Chest,Deku Tree MQ Slingshot Chest,Slingshot,Deku Tree,Item,Deku Tree MQ Slingshot Chest,Slingshot,
Deku Tree MQ Slingshot Room Back Chest,Deku Tree MQ Slingshot Room Back Chest,,Deku Tree,Item,Deku Tree MQ Slingshot Room Back Chest,,
Deku Tree MQ Basement Chest,Deku Tree MQ Basement Chest,,Deku Tree,Item,Deku Tree MQ Basement Chest,,
GS Deku Tree MQ Lobby,GS Deku Tree MQ Lobby,Skull Token,Deku Tree,Item,GS Deku Tree MQ Lobby,Gold Skulltula Token,
Deku Tree MQ Compass Chest,Deku Tree MQ Compass Chest,,Deku Tree,Item,Deku Tree MQ Compass Chest,,
GS Deku Tree MQ Compass Room,GS Deku Tree MQ Compass Room,Skull Token,Deku Tree,Item,GS Deku Tree MQ Compass Room,Gold Skulltula Token,
Deku Tree MQ Before Spinning Log Chest,Deku Tree MQ Before Spinning Log Chest,,Deku Tree,Item,Deku Tree MQ Before Spinning Log Chest,,
Deku Tree MQ After Spinning Log Chest,Deku Tree MQ After Spinning Log Chest,,Deku Tree,Item,Deku Tree MQ After Spinning Log Chest,,
GS Deku Tree MQ Basement Ceiling,GS Deku Tree MQ Basement Ceiling,Skull Token,Deku Tree,Item,GS Deku Tree MQ Basement Ceiling,Gold Skulltula Token,
GS Deku Tree MQ Basement Back Room,GS Deku Tree MQ Basement Back Room,Skull Token,Deku Tree,Item,GS Deku Tree MQ Basement Back Room,Gold Skulltula Token,
DT MQ Deku Scrub Deku Shield,DT MQ Deku Scrub Deku Shield,Deku Shield,Deku Tree,Item,DT MQ Deku Scrub Deku Shield,Deku Shield,
Dodongos Cavern MQ Map Chest,Dodongos Cavern MQ Map Chest,,Dodongos Cavern,Item,Dodongos Cavern MQ Map Chest,,
Dodongos Cavern MQ Compass Chest,Dodongos Cavern MQ Compass Chest,,Dodongos Cavern,Item,Dodongos Cavern MQ Compass Chest,,
Dodongos Cavern MQ Larva Room Chest,Dodongos Cavern MQ Larva Room Chest,,Dodongos Cavern,Item,Dodongos Cavern MQ Larva Room Chest,,
Dodongos Cavern MQ Torch Puzzle Room Chest,Dodongos Cavern MQ Torch Puzzle Room Chest,,Dodongos Cavern,Item,Dodongos Cavern MQ Torch Puzzle Room Chest,,
GS Dodongo's Cavern MQ Song of Time Block Room,GS Dodongo's Cavern MQ Song of Time Block Room,Skull Token,Dodongos Cavern,Item,GS Dodongo's Cavern MQ Song of Time Block Room,Gold Skulltula Token,
GS Dodongo's Cavern MQ Larva Room,GS Dodongo's Cavern MQ Larva Room,Skull Token,Dodongos Cavern,Item,GS Dodongo's Cavern MQ Larva Room,Gold Skulltula Token,
GS Dodongo's Cavern MQ Lizalfos Room,GS Dodongo's Cavern MQ Lizalfos Room,Skull Token,Dodongos Cavern,Item,GS Dodongo's Cavern MQ Lizalfos Room,Gold Skulltula Token,
DC MQ Deku Scrub Deku Sticks,DC MQ Deku Scrub Deku Sticks,,Dodongos Cavern,Item,DC MQ Deku Scrub Deku Sticks,,
DC MQ Deku Scrub Deku Seeds,DC MQ Deku Scrub Deku Seeds,,Dodongos Cavern,Item,DC MQ Deku Scrub Deku Seeds,,
DC MQ Deku Scrub Deku Shield,DC MQ Deku Scrub Deku Shield,,Dodongos Cavern,Item,DC MQ Deku Scrub Deku Shield,,
DC MQ Deku Scrub Red Potion,DC MQ Deku Scrub Red Potion,,Dodongos Cavern,Item,DC MQ Deku Scrub Red Potion,,
Dodongos Cavern MQ Bomb Bag Chest,Dodongos Cavern MQ Bomb Bag Chest,Bomb Bag Upgrade,Dodongos Cavern,Item,Dodongos Cavern MQ Bomb Bag Chest,Bomb Bag Upgrade,
GS Dodongo's Cavern MQ Scrub Room,GS Dodongo's Cavern MQ Scrub Room,Skull Token,Dodongos Cavern,Item,GS Dodongo's Cavern MQ Scrub Room,Gold Skulltula Token,
Dodongos Cavern MQ Under Grave Chest,Dodongos Cavern MQ Under Grave Chest,,Dodongos Cavern,Item,Dodongos Cavern MQ Under Grave Chest,,
GS Dodongo's Cavern MQ Back Area,GS Dodongo's Cavern MQ Back Area,Skull Token,Dodongos Cavern,Item,GS Dodongo's Cavern MQ Back Area,Gold Skulltula Token,
Jabu Jabus Belly MQ Map Chest,Jabu Jabus Belly MQ Map Chest,,Jabu Jabus Belly,Item,Jabu Jabus Belly MQ Map Chest,,
Jabu Jabus Belly MQ Entry Side Chest,Jabu Jabus Belly MQ Entry Side Chest,,Jabu Jabus Belly,Item,Jabu Jabus Belly MQ Entry Side Chest,,
Jabu Jabus Belly MQ Second Room Lower Chest,Jabu Jabus Belly MQ Second Room Lower Chest,,Jabu Jabus Belly,Item,Jabu Jabus Belly MQ Second Room Lower Chest,,
Jabu Jabus Belly MQ Second Room Upper Chest,Jabu Jabus Belly MQ Second Room Upper Chest,,Jabu Jabus Belly,Item,Jabu Jabus Belly MQ Second Room Upper Chest,,
Jabu Jabus Belly MQ Compass Chest,Jabu Jabus Belly MQ Compass Chest,,Jabu Jabus Belly,Item,Jabu Jabus Belly MQ Compass Chest,,
Jabu Jabus Belly MQ Basement South Chest,Jabu Jabus Belly MQ Basement South Chest,,Jabu Jabus Belly,Item,Jabu Jabus Belly MQ Basement South Chest,,
Jabu Jabus Belly MQ Basement North Chest,Jabu Jabus Belly MQ Basement North Chest,,Jabu Jabus Belly,Item,Jabu Jabus Belly MQ Basement North Chest,,
Jabu Jabus Belly MQ Boomerang Room Small Chest,Jabu Jabus Belly MQ Boomerang Room Small Chest,,Jabu Jabus Belly,Item,Jabu Jabus Belly MQ Boomerang Room Small Chest,,
MQ Boomerang Chest,MQ Boomerang Chest,Boomerang,Jabu Jabus Belly,Item,MQ Boomerang Chest,Boomerang,
GS Jabu Jabu MQ Boomerang Room,GS Jabu Jabu MQ Boomerang Room,Skull Token,Jabu Jabus Belly,Item,GS Jabu Jabu MQ Boomerang Room,Gold Skulltula Token,
Jabu Jabus Belly MQ Falling Like Like Room Chest,Jabu Jabus Belly MQ Falling Like Like Room Chest,,Jabu Jabus Belly,Item,Jabu Jabus Belly MQ Falling Like Like Room Chest,,
GS Jabu Jabu MQ Tailpasaran Room,GS Jabu Jabu MQ Tailpasaran Room,Skull Token,Jabu Jabus Belly,Item,GS Jabu Jabu MQ Tailpasaran Room,Gold Skulltula Token,
GS Jabu Jabu MQ Invisible Enemies Room,GS Jabu Jabu MQ Invisible Enemies Room,Skull Token,Jabu Jabus Belly,Item,GS Jabu Jabu MQ Invisible Enemies Room,Gold Skulltula Token,
Jabu Jabus Belly MQ Cow,Jabu Jabus Belly MQ Cow,,Jabu Jabus Belly,Item,Jabu Jabus Belly MQ Cow,,
Jabu Jabus Belly MQ Near Boss Chest,Jabu Jabus Belly MQ Near Boss Chest,,Jabu Jabus Belly,Item,Jabu Jabus Belly MQ Near Boss Chest,,
GS Jabu Jabu MQ Near Boss,GS Jabu Jabu MQ Near Boss,Skull Token,Jabu Jabus Belly,Item,GS Jabu Jabu MQ Near Boss,Gold Skulltula Token,
Forest Temple MQ First Chest,Forest Temple MQ First Chest,,Forest Temple,Item,Forest Temple MQ First Chest,,
GS Forest Temple MQ First Hallway,GS Forest Temple MQ First Hallway,Skull Token,Forest Temple,Item,GS Forest Temple MQ First Hallway,Gold Skulltula Token,
Forest Temple MQ Chest Behind Lobby,Forest Temple MQ Chest Behind Lobby,,Forest Temple,Item,Forest Temple MQ Chest Behind Lobby,,
GS Forest Temple MQ Block Push Room,GS Forest Temple MQ Block Push Room,Skull Token,Forest Temple,Item,GS Forest Temple MQ Block Push Room,Gold Skulltula Token,
Forest Temple MQ Boss Key Chest,Forest Temple MQ Boss Key Chest,,Forest Temple,Item,Forest Temple MQ Boss Key Chest,,
Forest Temple MQ Redead Chest,Forest Temple MQ Redead Chest,,Forest Temple,Item,Forest Temple MQ Redead Chest,,
GS Forest Temple MQ Outdoor West,GS Forest Temple MQ Outdoor West,Skull Token,Forest Temple,Item,GS Forest Temple MQ Outdoor West,Gold Skulltula Token,
Forest Temple MQ Well Chest,Forest Temple MQ Well Chest,,Forest Temple,Item,Forest Temple MQ Well Chest,,
GS Forest Temple MQ Outdoor East,GS Forest Temple MQ Outdoor East,Skull Token,Forest Temple,Item,GS Forest Temple MQ Outdoor East,Gold Skulltula Token,
GS Forest Temple MQ Well,GS Forest Temple MQ Well,Skull Token,Forest Temple,Item,GS Forest Temple MQ Well,Gold Skulltula Token,
Forest Temple MQ NE Outdoors Upper Chest,Forest Temple MQ NE Outdoors Upper Chest,,Forest Temple,Item,Forest Temple MQ NE Outdoors Upper Chest,,
Forest Temple MQ NE Outdoors Lower Chest,Forest Temple MQ NE Outdoors Lower Chest,,Forest Temple,Item,Forest Temple MQ NE Outdoors Lower Chest,,
Forest Temple MQ Bow Chest,Forest Temple MQ Bow Chest,Quiver Upgrade,Forest Temple,Item,Forest Temple MQ Bow Chest,Quiver Upgrade,
Forest Temple MQ Map Chest,Forest Temple MQ Map Chest,,Forest Temple,Item,Forest Temple MQ Map Chest,,
Forest Temple MQ Compass Chest,Forest Temple MQ Compass Chest,,Forest Temple,Item,Forest Temple MQ Compass Chest,,
Forest Temple MQ Falling Room Chest,Forest Temple MQ Falling Room Chest,,Forest Temple,Item,Forest Temple MQ Falling Room Chest,,
Forest Temple MQ Near Boss Chest,Forest Temple MQ Near Boss Chest,,Forest Temple,Item,Forest Temple MQ Near Boss Chest,,
Bottom of the Well MQ Compass Chest,Bottom of the Well MQ Compass Chest,,Bottom of the Well,Item,Bottom of the Well MQ Compass Chest,,
Bottom of the Well MQ Map Chest,Bottom of the Well MQ Map Chest,,Bottom of the Well,Item,Bottom of the Well MQ Map Chest,,
Bottom of the Well MQ Lens Chest,Bottom of the Well MQ Lens Chest,Lens of Truth,Bottom of the Well,Item,Bottom of the Well MQ Lens Chest,Lens of Truth,
Bottom of the Well MQ Dead Hand Freestanding Key,Bottom of the Well MQ Dead Hand Freestanding Key,Bottom Of the Well Small Key,Bottom of the Well,Item,Bottom of the Well MQ Dead Hand Freestanding Key,Bottom Of the Well Small Key,
Bottom of the Well MQ East Inner Room Freestanding Key,Bottom of the Well MQ East Inner Room Freestanding Key,Bottom Of the Well Small Key,Bottom of the Well,Item,Bottom of the Well MQ East Inner Room Freestanding Key,Bottom Of the Well Small Key,
GS Well MQ Basement,GS Well MQ Basement,Skull Token,Bottom of the Well,Item,GS Well MQ Basement,Gold Skulltula Token,
GS Well MQ West Inner Room,GS Well MQ West Inner Room,Skull Token,Bottom of the Well,Item,GS Well MQ West Inner Room,Gold Skulltula Token,
GS Well MQ Coffin Room,GS Well MQ Coffin Room,Skull Token,Bottom of the Well,Item,GS Well MQ Coffin Room,Gold Skulltula Token,
Fire Temple MQ Entrance Hallway Small Chest,Fire Temple MQ Entrance Hallway Small Chest,,Fire Temple,Item,Fire Temple MQ Entrance Hallway Small Chest,,
Fire Temple MQ Chest Near Boss,Fire Temple MQ Chest Near Boss,,Fire Temple,Item,Fire Temple MQ Chest Near Boss,,
Fire Temple MQ Megaton Hammer Chest,Fire Temple MQ Megaton Hammer Chest,Megaton Hammer,Fire Temple,Item,Fire Temple MQ Megaton Hammer Chest,Megaton Hammer,
Fire Temple MQ Map Chest,Fire Temple MQ Map Chest,,Fire Temple,Item,Fire Temple MQ Map Chest,,
Fire Temple MQ Boss Key Chest,Fire Temple MQ Boss Key Chest,,Fire Temple,Item,Fire Temple MQ Boss Key Chest,,
Fire Temple MQ Big Lava Room Bombable Chest,Fire Temple MQ Big Lava Room Bombable Chest,,Fire Temple,Item,Fire Temple MQ Big Lava Room Bombable Chest,,
GS Fire Temple MQ Big Lava Room,GS Fire Temple MQ Big Lava Room,Skull Token,Fire Temple,Item,GS Fire Temple MQ Big Lava Room,Gold Skulltula Token,
Fire Temple MQ Maze Lower Chest,Fire Temple MQ Maze Lower Chest,,Fire Temple,Item,Fire Temple MQ Maze Lower Chest,,
Fire Temple MQ Maze Side Room,Fire Temple MQ Maze Side Room,,Fire Temple,Item,Fire Temple MQ Maze Side Room,,
Fire Temple MQ Maze Upper Chest,Fire Temple MQ Maze Upper Chest,,Fire Temple,Item,Fire Temple MQ Maze Upper Chest,,
Fire Temple MQ Compass Chest,Fire Temple MQ Compass Chest,,Fire Temple,Item,Fire Temple MQ Compass Chest,,
GS Fire Temple MQ East Tower Top,GS Fire Temple MQ East Tower Top,Skull Token,Fire Temple,Item,GS Fire Temple MQ East Tower Top,Gold Skulltula Token,
Fire Temple MQ Freestanding Key,Fire Temple MQ Freestanding Key,Fire Temple Small Key,Fire Temple,Item,Fire Temple MQ Freestanding Key,Fire Temple Small Key,
Fire Temple MQ West Tower Top Chest,Fire Temple MQ West Tower Top Chest,,Fire Temple,Item,Fire Temple MQ West Tower Top Chest,,
