DictionaryName,LocationName,ItemName,LocationArea,ItemSubType,SpoilerLocation,SpoilerItem,EntrancePair
CollectableStoneTowerTempleEyegoreRoomItem1,Stone Tower Temple Eyegore Room Item,Red Rupee,Stone Tower Temple,Item,Stone Tower Temple Eyegore Room Item,Red Rupee,
CollectableStoneTowerTempleMirrorRoomWoodenCrateLarge1,Stone Tower Temple Mirror Room Crate,Red Rupee,Stone Tower Temple,Item,Stone Tower Temple Mirror Room Crate,Red Rupee,
CollectableStoneTowerTempleMirrorRoomWoodenCrateLarge2,Stone Tower Temple Mirror Room Crate 2,Red Rupee,Stone Tower Temple,Item,Stone Tower Temple Mirror Room Crate 2,Red Rupee,
CollectableStoneTowerTempleEyegoreRoomItem2,Stone Tower Temple Eyegore Room Item 2,Red Rupee,Stone Tower Temple,Item,Stone Tower Temple Eyegore Room Item 2,Red Rupee,
CollectableStoneTowerTempleInvertedEyegoreRoomItem3,Inverted Stone Tower Temple Dexihand Item 3,Red Rupee,Stone Tower Temple,Item,Inverted Stone Tower Temple Dexihand Item 3,Red Rupee,
CollectableStoneTowerTempleInvertedAirRoomItem1,Inverted Stone Tower Temple Updraft Room Item,Red Rupee,Stone Tower Temple,Item,Inverted Stone Tower Temple Updraft Room Item,Red Rupee,
CollectableStoneTowerTempleInvertedAirRoomItem2,Inverted Stone Tower Temple Updraft Room Item 2,Red Rupee,Stone Tower Temple,Item,Inverted Stone Tower Temple Updraft Room Item 2,Red Rupee,
CollectableTerminaFieldItem1,Termina Field Pillar Item,Red Rupee,Termina Field,Item,Termina Field Pillar Item,Red Rupee,
CollectableWoodfallTemplePreBossRoomItem5,Woodfall Temple Pre-Boss Pillar Item,Red Rupee,Woodfall Temple,Item,Woodfall Temple Pre-Boss Pillar Item,Red Rupee,
CollectableWoodfallTemplePreBossRoomItem6,Woodfall Temple Pre-Boss Pillar Item 2,Red Rupee,Woodfall Temple,Item,Woodfall Temple Pre-Boss Pillar Item 2,Red Rupee,
CollectableAncientCastleOfIkanaCastleExteriorGrass3,Ikana Castle Courtyard Grass 3,Small Magic Jar,Ikana Castle,Item,Ikana Castle Courtyard Grass 3,Small Magic Jar,
CollectableAncientCastleOfIkanaCastleExteriorGrass4,Ikana Castle Courtyard Grass 4,Small Magic Jar,Ikana Castle,Item,Ikana Castle Courtyard Grass 4,Small Magic Jar,
CollectableAncientCastleOfIkanaFireCeilingRoomPot1,Ikana Castle Fire Ceiling Room Pot,Small Magic Jar,Ikana Castle,Item,Ikana Castle Fire Ceiling Room Pot,Small Magic Jar,
CollectableAncientCastleOfIkanaHoleRoomPot1,Ikana Castle Hole Room Pot,Small Magic Jar,Ikana Castle,Item,Ikana Castle Hole Room Pot,Small Magic Jar,
CollectableAncientCastleOfIkanaHoleRoomPot2,Ikana Castle Hole Room Pot 2,Small Magic Jar,Ikana Castle,Item,Ikana Castle Hole Room Pot 2,Small Magic Jar,
CollectableAstralObservatorySewerPot1,Observatory Balloon Pot,Small Magic Jar,East Clock Town,Item,Observatory Balloon Pot,Small Magic Jar,
CollectableAstralObservatorySewerPot2,Observatory Balloon Pot 2,Small Magic Jar,East Clock Town,Item,Observatory Balloon Pot 2,Small Magic Jar,
CollectableAstralObservatoryObservatoryBombersHideoutPot3,Observatory Scarecrow Pot 3,Small Magic Jar,East Clock Town,Item,Observatory Scarecrow Pot 3,Small Magic Jar,
CollectableBeneathTheGraveyardMainAreaPot2,Night 2 Grave Pot 2,Small Magic Jar,Ikana Graveyard,Item,Night 2 Grave Pot 2,Small Magic Jar,
CollectableDekuPalaceEastInnerGardenPot1,Deku Palace Pot,Small Magic Jar,Deku Palace,Item,Deku Palace Pot,Small Magic Jar,
CollectableDekuPalaceEastInnerGardenPot2,Deku Palace Pot 2,Small Magic Jar,Deku Palace,Item,Deku Palace Pot 2,Small Magic Jar,
CollectableGoronRacetrackPot28,Goron Racetrack Pot 28,Small Magic Jar,Twin Islands,Item,Goron Racetrack Pot 28,Small Magic Jar,
CollectableGoronRacetrackPot29,Goron Racetrack Pot 29,Small Magic Jar,Twin Islands,Item,Goron Racetrack Pot 29,Small Magic Jar,
CollectableGoronRacetrackPot30,Goron Racetrack Pot 30,Small Magic Jar,Twin Islands,Item,Goron Racetrack Pot 30,Small Magic Jar,
CollectableGoronShrineMainRoomPot7,Goron Shrine Pot 10,Small Magic Jar,Goron Village,Item,Goron Shrine Pot 10,Small Magic Jar,
CollectableGoronShrineMainRoomPot8,Goron Shrine Pot 11,Small Magic Jar,Goron Village,Item,Goron Shrine Pot 11,Small Magic Jar,
CollectableGoronVillageWinterLargeSnowball4,Goron Village Large Snowball 4,Small Magic Jar,Goron Village,Item,Goron Village Large Snowball 4,Small Magic Jar,
CollectableGoronVillageWinterLargeSnowball5,Goron Village Large Snowball 5,Small Magic Jar,Goron Village,Item,Goron Village Large Snowball 5,Small Magic Jar,
CollectableGoronVillageWinterLargeSnowball6,Goron Village Large Snowball 6,Small Magic Jar,Goron Village,Item,Goron Village Large Snowball 6,Small Magic Jar,
CollectableGoronVillageWinterSmallSnowball9,Goron Village Small Snowball 9,Small Magic Jar,Goron Village,Item,Goron Village Small Snowball 9,Small Magic Jar,
CollectableGoronVillageWinterSmallSnowball10,Goron Village Small Snowball 10,Small Magic Jar,Goron Village,Item,Goron Village Small Snowball 10,Small Magic Jar,
CollectableIgosDuIkanaSLairPreBossRoomPot3,Ikana King Entry Pot 3,Small Magic Jar,Ikana Castle,Item,Ikana King Entry Pot 3,Small Magic Jar,
CollectableIkanaGraveyardIkanaGraveyardLowerGrass3,Ikana Graveyard Grass 3,Small Magic Jar,Ikana Graveyard,Item,Ikana Graveyard Grass 3,Small Magic Jar,
CollectableMountainVillageWinterSmallSnowball6,Mountain Village Winter Small Snowball 4,Small Magic Jar,Mountain Village,Item,Mountain Village Winter Small Snowball 4,Small Magic Jar,
CollectableMountainVillageWinterSmallSnowball7,Mountain Village Winter Small Snowball 5,Small Magic Jar,Mountain Village,Item,Mountain Village Winter Small Snowball 5,Small Magic Jar,
CollectableMountainVillageWinterLargeSnowball3,Mountain Village Day 1 Snowball,Small Magic Jar,Mountain Village,Item,Mountain Village Day 1 Snowball,Small Magic Jar,
CollectableMountainVillageWinterLargeSnowball4,Mountain Village Day 2 Snowball 2,Small Magic Jar,Mountain Village,Item,Mountain Village Day 2 Snowball 2,Small Magic Jar,
CollectableOceansideSpiderHouseMainRoomPot1,Oceanside Spider House Main Room Pot,Small Magic Jar,Great Bay Coast,Item,Oceanside Spider House Main Room Pot,Small Magic Jar,
CollectableOceansideSpiderHouseEntrancePot3,Oceanside Spider House Entrance Pot 3,Small Magic Jar,Great Bay Coast,Item,Oceanside Spider House Entrance Pot 3,Small Magic Jar,
CollectableOceansideSpiderHouseMainRoomPot2,Oceanside Spider House Main Room Pot 2,Small Magic Jar,Great Bay Coast,Item,Oceanside Spider House Main Room Pot 2,Small Magic Jar,
CollectableOceansideSpiderHouseStorageRoomPot1,Oceanside Spider House Storage Room Pot,Small Magic Jar,Great Bay Coast,Item,Oceanside Spider House Storage Room Pot,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball1,Twin Islands Day 3 Snowball,Small Magic Jar,Twin Islands,Item,Twin Islands Day 3 Snowball,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball2,Twin Islands Day 3 Snowball 2,Small Magic Jar,Twin Islands,Item,Twin Islands Day 3 Snowball 2,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball3,Twin Islands Day 3 Snowball 3,Small Magic Jar,Twin Islands,Item,Twin Islands Day 3 Snowball 3,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball4,Twin Islands Day 3 Snowball 4,Small Magic Jar,Twin Islands,Item,Twin Islands Day 3 Snowball 4,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball5,Twin Islands Day 3 Snowball 5,Small Magic Jar,Twin Islands,Item,Twin Islands Day 3 Snowball 5,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball6,Twin Islands Day 2 Snowball,Small Magic Jar,Twin Islands,Item,Twin Islands Day 2 Snowball,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball7,Twin Islands Day 2 Snowball 2,Small Magic Jar,Twin Islands,Item,Twin Islands Day 2 Snowball 2,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball8,Twin Islands Day 2 Snowball 3,Small Magic Jar,Twin Islands,Item,Twin Islands Day 2 Snowball 3,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball9,Twin Islands Day 2 Snowball 4,Small Magic Jar,Twin Islands,Item,Twin Islands Day 2 Snowball 4,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball10,Twin Islands Day 1 Snowball,Small Magic Jar,Twin Islands,Item,Twin Islands Day 1 Snowball,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball11,Twin Islands Day 1 Snowball 2,Small Magic Jar,Twin Islands,Item,Twin Islands Day 1 Snowball 2,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball12,Twin Islands Day 1 Snowball 3,Small Magic Jar,Twin Islands,Item,Twin Islands Day 1 Snowball 3,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball13,Twin Islands Day 1 Snowball 4,Small Magic Jar,Twin Islands,Item,Twin Islands Day 1 Snowball 4,Small Magic Jar,
CollectablePathToGoronVillageWinterLargeSnowball14,Twin Islands Day 1 Snowball 5,Small Magic Jar,Twin Islands,Item,Twin Islands Day 1 Snowball 5,Small Magic Jar,
CollectablePathToGoronVillageWinterSmallSnowball1,Twin Islands Small Snowball,Small Magic Jar,Twin Islands,Item,Twin Islands Small Snowball,Small Magic Jar,
CollectablePathToGoronVillageWinterSmallSnowball2,Twin Islands Small Snowball 2,Small Magic Jar,Twin Islands,Item,Twin Islands Small Snowball 2,Small Magic Jar,
CollectablePathToGoronVillageWinterSmallSnowball3,Twin Islands Ramp Snowball,Small Magic Jar,Twin Islands,Item,Twin Islands Ramp Snowball,Small Magic Jar,
CollectablePathToMountainVillageSmallSnowball1,Path to Mountain Village Small Snowball,Small Magic Jar,Mountain Village,Item,Path to Mountain Village Small Snowball,Small Magic Jar,
CollectablePathToSnowheadLargeSnowball1,Path to Snowhead Large Snowball,Small Magic Jar,Path to Snowhead,Item,Path to Snowhead Large Snowball,Small Magic Jar,
CollectablePathToSnowheadLargeSnowball2,Path to Snowhead Large Snowball 2,Small Magic Jar,Path to Snowhead,Item,Path to Snowhead Large Snowball 2,Small Magic Jar,
CollectablePathToSnowheadLargeSnowball3,Path to Snowhead Large Snowball 3,Small Magic Jar,Path to Snowhead,Item,Path to Snowhead Large Snowball 3,Small Magic Jar,
CollectablePathToSnowheadLargeSnowball4,Path to Snowhead Large Snowball 4,Small Magic Jar,Path to Snowhead,Item,Path to Snowhead Large Snowball 4,Small Magic Jar,
CollectablePinnacleRockPot1,Pinnacle Rock Pot,Small Magic Jar,Pinnacle Rock,Item,Pinnacle Rock Pot,Small Magic Jar,
CollectablePinnacleRockPot2,Pinnacle Rock Pot 2,Small Magic Jar,Pinnacle Rock,Item,Pinnacle Rock Pot 2,Small Magic Jar,
CollectablePinnacleRockPot3,Pinnacle Rock Pot 3,Small Magic Jar,Pinnacle Rock,Item,Pinnacle Rock Pot 3,Small Magic Jar,
CollectablePinnacleRockPot4,Pinnacle Rock Pot 4,Small Magic Jar,Pinnacle Rock,Item,Pinnacle Rock Pot 4,Small Magic Jar,
CollectableSecretShrineMainRoomPot3,Secret Shrine Underwater Pot 3,Small Magic Jar,Secret Shrine,Item,Secret Shrine Underwater Pot 3,Small Magic Jar,
CollectableSecretShrineMainRoomPot4,Secret Shrine Underwater Pot 4,Small Magic Jar,Secret Shrine,Item,Secret Shrine Underwater Pot 4,Small Magic Jar,
CollectableSnowheadLargeSnowball1,Snowhead Large Snowball,Small Magic Jar,Snowhead,Item,Snowhead Large Snowball,Small Magic Jar,
CollectableSnowheadLargeSnowball2,Snowhead Large Snowball 2,Small Magic Jar,Snowhead,Item,Snowhead Large Snowball 2,Small Magic Jar,
CollectableSnowheadLargeSnowball3,Snowhead Large Snowball 3,Small Magic Jar,Snowhead,Item,Snowhead Large Snowball 3,Small Magic Jar,
CollectableSnowheadLargeSnowball4,Snowhead Large Snowball 4,Small Magic Jar,Snowhead,Item,Snowhead Large Snowball 4,Small Magic Jar,
CollectableSnowheadLargeSnowball5,Snowhead Large Snowball 5,Small Magic Jar,Snowhead,Item,Snowhead Large Snowball 5,Small Magic Jar,
CollectableSnowheadLargeSnowball6,Snowhead Large Snowball 6,Small Magic Jar,Snowhead,Item,Snowhead Large Snowball 6,Small Magic Jar,
CollectableStoneTowerPot6,Stone Tower Lower Scarecrow Pot,Small Magic Jar,Stone Tower,Item,Stone Tower Lower Scarecrow Pot,Small Magic Jar,
CollectableStoneTowerPot7,Stone Tower Lower Scarecrow Pot 2,Small Magic Jar,Stone Tower,Item,Stone Tower Lower Scarecrow Pot 2,Small Magic Jar,
CollectableStoneTowerPot8,Stone Tower Upper Scarecrow Pot 3,Small Magic Jar,Stone Tower,Item,Stone Tower Upper Scarecrow Pot 3,Small Magic Jar,
CollectableStoneTowerPot9,Stone Tower Upper Scarecrow Pot 4,Small Magic Jar,Stone Tower,Item,Stone Tower Upper Scarecrow Pot 4,Small Magic Jar,
CollectableStoneTowerPot10,Stone Tower Lower Scarecrow Pot 3,Small Magic Jar,Stone Tower,Item,Stone Tower Lower Scarecrow Pot 3,Small Magic Jar,
CollectableZoraCapePot4,Zora Cape Waterfall Pot,Small Magic Jar,Zora Cape,Item,Zora Cape Waterfall Pot,Small Magic Jar,
CollectableRomaniRanchInvisibleItem1,Ranch Fence Item,Blue Rupee,Romani Ranch,Item,Ranch Fence Item,Blue Rupee,
CollectableRomaniRanchInvisibleItem2,Ranch Fence Item 2,Blue Rupee,Romani Ranch,Item,Ranch Fence Item 2,Blue Rupee,
CollectableRomaniRanchInvisibleItem3,Ranch Fence Item 3,Green Rupee,Romani Ranch,Item,Ranch Fence Item 3,Green Rupee,
CollectableRomaniRanchInvisibleItem4,Ranch Fence Item 4,Green Rupee,Romani Ranch,Item,Ranch Fence Item 4,Green Rupee,
CollectableRomaniRanchInvisibleItem5,Ranch Fence Item 5,Green Rupee,Romani Ranch,Item,Ranch Fence Item 5,Green Rupee,
CollectableRomaniRanchInvisibleItem6,Ranch Fence Item 6,Green Rupee,Romani Ranch,Item,Ranch Fence Item 6,Green Rupee,
CollectableTerminaFieldInvisibleItem1,Termina Field Above Cow Grotto Invisible Item,Blue Rupee,Termina Field,Item,Termina Field Above Cow Grotto Invisible Item,Blue Rupee,
CollectableTerminaFieldInvisibleItem2,Termina Field Invisible Item 2,Green Rupee,Termina Field,Item,Termina Field Invisible Item 2,Green Rupee,
CollectableTerminaFieldInvisibleItem3,Termina Field Invisible Item 3,Green Rupee,Termina Field,Item,Termina Field Invisible Item 3,Green Rupee,
CollectableTerminaFieldInvisibleItem4,Termina Field Invisible Item 4,Green Rupee,Termina Field,Item,Termina Field Invisible Item 4,Green Rupee,
CollectableTerminaFieldInvisibleItem5,Termina Field Invisible Item 5,Green Rupee,Termina Field,Item,Termina Field Invisible Item 5,Green Rupee,
CollectableTerminaFieldInvisibleItem6,Termina Field Invisible Item 6,Green Rupee,Termina Field,Item,Termina Field Invisible Item 6,Green Rupee,
CollectableTerminaFieldInvisibleItem7,Termina Field Invisible Item 7,Blue Rupee,Termina Field,Item,Termina Field Invisible Item 7,Blue Rupee,
CollectableTerminaFieldInvisibleItem8,Termina Field Invisible Item 8,Blue Rupee,Termina Field,Item,Termina Field Invisible Item 8,Blue Rupee,
CollectableTerminaFieldInvisibleItem9,Termina Field Northern Ramp Invisible Item,Blue Rupee,Termina Field,Item,Termina Field Northern Ramp Invisible Item,Blue Rupee,
CollectableTerminaFieldInvisibleItem10,Termina Field Invisible Item 10,Blue Rupee,Termina Field,Item,Termina Field Invisible Item 10,Blue Rupee,
CollectableTerminaFieldInvisibleItem11,Termina Field Invisible Item 11,Blue Rupee,Termina Field,Item,Termina Field Invisible Item 11,Blue Rupee,
CollectableSwampSpiderHouseInvisibleItem1,Swamp Spider House Invisible Item,Green Rupee,Southern Swamp,Item,Swamp Spider House Invisible Item,Green Rupee,
CollectableSwampSpiderHouseInvisibleItem2,Swamp Spider House Invisible Item 2,Green Rupee,Southern Swamp,Item,Swamp Spider House Invisible Item 2,Green Rupee,
CollectableSwampSpiderHouseInvisibleItem3,Swamp Spider House Invisible Item 3,Green Rupee,Southern Swamp,Item,Swamp Spider House Invisible Item 3,Green Rupee,
CollectableSwampSpiderHouseInvisibleItem4,Swamp Spider House Invisible Item 4,Blue Rupee,Southern Swamp,Item,Swamp Spider House Invisible Item 4,Blue Rupee,
CollectableSwampSpiderHouseInvisibleItem5,Swamp Spider House Invisible Item 5,Red Rupee,Southern Swamp,Item,Swamp Spider House Invisible Item 5,Red Rupee,
CollectableTerminaFieldTreeItem1,Termina Field Tree Item,Red Rupee,Termina Field,Item,Termina Field Tree Item,Red Rupee,
CollectableTerminaFieldPillarItem1,Termina Field Pillar Spawned Item,Red Rupee,Termina Field,Item,Termina Field Pillar Spawned Item,Red Rupee,
CollectableTerminaFieldTelescopeGuay1,Termina Field Telescope Guay,Red Rupee,Termina Field,Item,Termina Field Telescope Guay,Red Rupee,
CollectableSwordsmanSchoolGong1,Swordsman School Gong,Blue Rupee,West Clock Town,Item,Swordsman School Gong,Blue Rupee,
CollectableBeanGrottoSoftSoil1,Bean Grotto Soft Soil,Blue Rupee,Deku Palace,Item,Bean Grotto Soft Soil,Blue Rupee,
CollectableDekuPalaceSoftSoil1,Deku Palace Soft Soil,Blue Rupee,Deku Palace,Item,Deku Palace Soft Soil,Blue Rupee,
CollectableDoggyRacetrackSoftSoil1,Doggy Racetrack Soft Soil,Red Rupee,Romani Ranch,Item,Doggy Racetrack Soft Soil,Red Rupee,
CollectableGreatBayCoastSoftSoil1,Great Bay Coast Soft Soil,Red Rupee,Great Bay Coast,Item,Great Bay Coast Soft Soil,Red Rupee,
CollectableRomaniRanchSoftSoil1,Ranch Day 1 Soil,Blue Rupee,Romani Ranch,Item,Ranch Day 1 Soil,Blue Rupee,
CollectableRomaniRanchSoftSoil2,Ranch Day 2 or 3 Soil,30 Arrows,Romani Ranch,Item,Ranch Day 2 or 3 Soil,30 Arrows,
CollectableSecretShrineSoftSoil1,Secret Shrine Soft Soil,Blue Rupee,Secret Shrine,Item,Secret Shrine Soft Soil,Blue Rupee,
CollectableStoneTowerSoftSoil1,Stone Tower Soft Soil Lower,30 Arrows,Stone Tower,Item,Stone Tower Soft Soil Lower,30 Arrows,
CollectableStoneTowerSoftSoil2,Stone Tower Soft Soil Upper,30 Arrows,Stone Tower,Item,Stone Tower Soft Soil Upper,30 Arrows,
CollectableSwampSpiderHouseSoftSoil1,Swamp Spider House Rock Soft Soil,Blue Rupee,Southern Swamp,Item,Swamp Spider House Rock Soft Soil,Blue Rupee,
CollectableSwampSpiderHouseSoftSoil2,Swamp Spider House Gold Room Soft Soil,30 Arrows,Southern Swamp,Item,Swamp Spider House Gold Room Soft Soil,30 Arrows,
CollectableTerminaFieldSoftSoil1,Termina Field Stump Soft Soil,Red Rupee,Termina Field,Item,Termina Field Stump Soft Soil,Red Rupee,
CollectableTerminaFieldSoftSoil2,Termina Field Observatory Soft Soil,Blue Rupee,Termina Field,Item,Termina Field Observatory Soft Soil,Blue Rupee,
CollectableTerminaFieldSoftSoil3,Termina Field South Wall Soft Soil,Blue Rupee,Termina Field,Item,Termina Field South Wall Soft Soil,Blue Rupee,
CollectableTerminaFieldSoftSoil4,Termina Field Pillar Soft Soil,30 Arrows,Termina Field,Item,Termina Field Pillar Soft Soil,30 Arrows,
CollectableTerminaFieldGuay1,Termina Field Guay #1,Green Rupee,Termina Field,Item,Termina Field Guay #1,Green Rupee,
CollectableTerminaFieldGuay2,Termina Field Guay #2,Green Rupee,Termina Field,Item,Termina Field Guay #2,Green Rupee,
CollectableTerminaFieldGuay3,Termina Field Guay #3,Green Rupee,Termina Field,Item,Termina Field Guay #3,Green Rupee,
CollectableTerminaFieldGuay4,Termina Field Guay #4,Green Rupee,Termina Field,Item,Termina Field Guay #4,Green Rupee,
CollectableTerminaFieldGuay5,Termina Field Guay #5,Green Rupee,Termina Field,Item,Termina Field Guay #5,Green Rupee,
CollectableTerminaFieldGuay6,Termina Field Guay #6,Green Rupee,Termina Field,Item,Termina Field Guay #6,Green Rupee,
CollectableTerminaFieldGuay7,Termina Field Guay #7,Green Rupee,Termina Field,Item,Termina Field Guay #7,Green Rupee,
CollectableTerminaFieldGuay8,Termina Field Guay #8,Green Rupee,Termina Field,Item,Termina Field Guay #8,Green Rupee,
CollectableTerminaFieldGuay9,Termina Field Guay #9,Green Rupee,Termina Field,Item,Termina Field Guay #9,Green Rupee,
CollectableTerminaFieldGuay10,Termina Field Guay #10,Green Rupee,Termina Field,Item,Termina Field Guay #10,Green Rupee,
CollectableTerminaFieldGuay11,Termina Field Guay #11,Green Rupee,Termina Field,Item,Termina Field Guay #11,Green Rupee,
CollectableTerminaFieldGuay12,Termina Field Guay #12,Green Rupee,Termina Field,Item,Termina Field Guay #12,Green Rupee,
CollectableTerminaFieldGuay13,Termina Field Guay #13,Green Rupee,Termina Field,Item,Termina Field Guay #13,Green Rupee,
CollectableTerminaFieldGuay14,Termina Field Guay #14,Green Rupee,Termina Field,Item,Termina Field Guay #14,Green Rupee,
CollectableTerminaFieldGuay15,Termina Field Guay #15,Green Rupee,Termina Field,Item,Termina Field Guay #15,Green Rupee,
CollectableTerminaFieldGuay16,Termina Field Guay #16,Green Rupee,Termina Field,Item,Termina Field Guay #16,Green Rupee,
CollectableTerminaFieldGuay17,Termina Field Guay #17,Green Rupee,Termina Field,Item,Termina Field Guay #17,Green Rupee,
CollectableTerminaFieldGuay18,Termina Field Guay #18,Green Rupee,Termina Field,Item,Termina Field Guay #18,Green Rupee,
CollectableTerminaFieldGuay19,Termina Field Guay #19,Green Rupee,Termina Field,Item,Termina Field Guay #19,Green Rupee,
CollectableTerminaFieldGuay20,Termina Field Guay #20,Red Rupee,Termina Field,Item,Termina Field Guay #20,Red Rupee,
CollectableTerminaFieldGuay21,Termina Field Guay #5a,Blue Rupee,Termina Field,Item,Termina Field Guay #5a,Blue Rupee,
CollectableTerminaFieldGuay22,Termina Field Guay #10a,Blue Rupee,Termina Field,Item,Termina Field Guay #10a,Blue Rupee,
CollectableTerminaFieldGuay23,Termina Field Guay #15a,Blue Rupee,Termina Field,Item,Termina Field Guay #15a,Blue Rupee,
CollectableDekuPalaceRupeeCluster1,Deku Palace Rupee Cluster #1,Green Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #1,Green Rupee,
CollectableDekuPalaceRupeeCluster2,Deku Palace Rupee Cluster #2,Green Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #2,Green Rupee,
CollectableDekuPalaceRupeeCluster3,Deku Palace Rupee Cluster #3,Green Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #3,Green Rupee,
CollectableDekuPalaceRupeeCluster4,Deku Palace Rupee Cluster #4,Green Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #4,Green Rupee,
CollectableDekuPalaceRupeeCluster5,Deku Palace Rupee Cluster #5,Green Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #5,Green Rupee,
CollectableDekuPalaceRupeeCluster6,Deku Palace Rupee Cluster #6,Green Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #6,Green Rupee,
CollectableDekuPalaceRupeeCluster7,Deku Palace Rupee Cluster #7,Red Rupee,Deku Palace,Item,Deku Palace Rupee Cluster #7,Red Rupee,
CollectableBeneathTheGraveyardRupeeCluster1,Ikana Graveyard Rupee Cluster,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster,Green Rupee,
CollectableBeneathTheGraveyardRupeeCluster2,Ikana Graveyard Rupee Cluster 2,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster 2,Green Rupee,
CollectableBeneathTheGraveyardRupeeCluster3,Ikana Graveyard Rupee Cluster 3,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster 3,Green Rupee,
CollectableBeneathTheGraveyardRupeeCluster4,Ikana Graveyard Rupee Cluster 4,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster 4,Green Rupee,
CollectableBeneathTheGraveyardRupeeCluster5,Ikana Graveyard Rupee Cluster 5,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster 5,Green Rupee,
CollectableBeneathTheGraveyardRupeeCluster6,Ikana Graveyard Rupee Cluster 6,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster 6,Green Rupee,
CollectableBeneathTheGraveyardRupeeCluster7,Ikana Graveyard Rupee Cluster 7,Red Rupee,Ikana Graveyard,Item,Ikana Graveyard Rupee Cluster 7,Red Rupee,
CollectableTerminaFieldSongWall1,Termina Field Song Wall Dawn,Red Rupee,Termina Field,Item,Termina Field Song Wall Dawn,Red Rupee,
CollectableTerminaFieldSongWall2,Termina Field Song Wall Dawn 2,Red Rupee,Termina Field,Item,Termina Field Song Wall Dawn 2,Red Rupee,
CollectableTerminaFieldSongWall3,Termina Field Song Wall Dawn 3,Red Rupee,Termina Field,Item,Termina Field Song Wall Dawn 3,Red Rupee,
CollectableTerminaFieldSongWall4,Termina Field Song Wall 0 / 8 / 12 / 16,Red Rupee,Termina Field,Item,Termina Field Song Wall 0 / 8 / 12 / 16,Red Rupee,
CollectableTerminaFieldSongWall5,Termina Field Song Wall 0 / 8 / 12 / 16 2,Green Rupee,Termina Field,Item,Termina Field Song Wall 0 / 8 / 12 / 16 2,Green Rupee,
CollectableTerminaFieldSongWall6,Termina Field Song Wall 0 / 8 / 12 / 16 3,Green Rupee,Termina Field,Item,Termina Field Song Wall 0 / 8 / 12 / 16 3,Green Rupee,
CollectableTerminaFieldSongWall7,Termina Field Song Wall 2 / 10 / 14 / 18 / 22,Blue Rupee,Termina Field,Item,Termina Field Song Wall 2 / 10 / 14 / 18 / 22,Blue Rupee,
CollectableTerminaFieldSongWall8,Termina Field Song Wall 2 / 10 / 14 / 18 / 22 2,Blue Rupee,Termina Field,Item,Termina Field Song Wall 2 / 10 / 14 / 18 / 22 2,Blue Rupee,
CollectableTerminaFieldSongWall9,Termina Field Song Wall 2 / 10 / 14 / 18 / 22 3,Blue Rupee,Termina Field,Item,Termina Field Song Wall 2 / 10 / 14 / 18 / 22 3,Blue Rupee,
CollectableTerminaFieldSongWall10,Termina Field Song Wall 4 / 20,Red Rupee,Termina Field,Item,Termina Field Song Wall 4 / 20,Red Rupee,
CollectableTerminaFieldSongWall11,Termina Field Song Wall 4 / 20 2,Blue Rupee,Termina Field,Item,Termina Field Song Wall 4 / 20 2,Blue Rupee,
CollectableTerminaFieldSongWall12,Termina Field Song Wall 4 / 20 3,Blue Rupee,Termina Field,Item,Termina Field Song Wall 4 / 20 3,Blue Rupee,
CollectableTerminaFieldSongWall13,Termina Field Song Wall Odd Hours,Green Rupee,Termina Field,Item,Termina Field Song Wall Odd Hours,Green Rupee,
CollectableTerminaFieldSongWall14,Termina Field Song Wall Odd Hours 2,Green Rupee,Termina Field,Item,Termina Field Song Wall Odd Hours 2,Green Rupee,
CollectableTerminaFieldSongWall15,Termina Field Song Wall Odd Hours 3,Green Rupee,Termina Field,Item,Termina Field Song Wall Odd Hours 3,Green Rupee,
CollectableDekuPlaygroundItem1,Deku Playground Day 2 Item,Green Rupee,North Clock Town,Item,Deku Playground Day 2 Item,Green Rupee,
